black,white,srand_num,black_score,white_score
corner,corner_ze+custom,88,19,45
corner,corner_ze+custom,89,19,45
corner,corner_ze+custom,90,19,45
corner,corner_ze+custom,91,29,35
corner,corner_ze+custom,92,28,36
corner,corner_ze+custom,93,47,17
corner,corner_ze+custom,94,28,36
corner,corner_ze+custom,95,51,13
corner,corner_ze+custom,96,32,32
corner,corner_ze+custom,97,33,31
corner,corner_ze+custom,98,22,42
corner,corner_ze+custom,99,32,32
corner,corner_ze+custom,100,35,29
corner,corner_ze+custom,616,43,21
corner,corner_ze+custom,617,34,30
corner,corner_ze+custom,618,36,28
corner,corner_ze+custom,619,39,25
corner,corner_ze+custom,620,33,31
corner,corner_ze+custom,621,40,24
corner,corner_ze+custom,622,12,52
corner,corner_ze+custom,623,47,17
corner,corner_ze+custom,624,32,32
corner,corner_ze+custom,625,33,31
corner,corner_ze+custom,626,47,17
corner,corner_ze+custom,627,26,38
corner,corner_ze+custom,628,46,18
corner,corner_ze+custom,629,39,25
corner,corner_ze+custom,630,35,29
corner,corner_ze+custom,631,43,21
corner,corner_ze+custom,632,24,40
corner,corner_ze+custom,633,46,18
corner,corner_ze+custom,634,30,34
corner,corner_ze+custom,635,38,26
corner,corner_pl_ze+custom,81,44,20
corner,corner_pl_ze+custom,82,21,43
corner,corner_pl_ze+custom,83,34,30
corner,corner_pl_ze+custom,84,18,46
corner,corner_pl_ze+custom,85,29,35
corner,corner_pl_ze+custom,86,28,36
corner,corner_pl_ze+custom,87,34,30
corner,corner_pl_ze+custom,88,31,32
corner,corner_pl_ze+custom,89,32,32
corner,corner_pl_ze+custom,90,34,30
corner,corner_pl_ze+custom,91,23,40
corner,corner_pl_ze+custom,92,35,29
corner,corner_pl_ze+custom,93,42,22
corner,corner_pl_ze+custom,94,26,38
corner,corner_pl_ze+custom,95,44,20
corner,corner_pl_ze+custom,96,46,18
corner,corner_pl_ze+custom,97,32,32
corner,corner_pl_ze+custom,98,36,28
corner,corner_pl_ze+custom,99,40,24
corner,corner_pl_ze+custom,100,40,24
corner,corner_pl_ze+custom,616,29,35
corner,corner_pl_ze+custom,617,48,16
corner,corner_pl_ze+custom,618,32,32
corner,corner_pl_ze+custom,619,51,13
corner,corner_pl_ze+custom,620,19,45
corner,corner_pl_ze+custom,621,45,19
corner,corner_pl_ze+custom,622,24,40
corner,corner_pl_ze+custom,623,20,44
corner,corner_pl_ze+custom,624,23,41
corner,corner_pl_ze+custom,625,39,25
corner,corner_pl_ze+custom,626,43,21
corner,corner_pl_ze+custom,627,41,23
corner,corner_pl_ze+custom,628,40,24
corner,corner_pl_ze+custom,629,36,28
corner,corner_pl_ze+custom,630,28,36
corner,corner_pl_ze+custom,631,28,36
corner,corner_pl_ze+custom,632,33,31
corner,corner_pl_ze+custom,633,40,24
corner,corner_pl_ze+custom,634,30,34
corner,corner_pl_ze+custom,635,35,29
corner,corner_pl+box,81,38,26
corner,corner_pl+box,82,45,19
corner,corner_pl+box,83,29,35
corner,corner_pl+box,84,27,37
corner,corner_pl+box,85,44,20
corner,corner_pl+box,86,29,35
corner,corner_pl+box,87,50,14
corner,corner_pl+box,88,41,23
corner,corner_pl+box,89,19,45
corner,corner_pl+box,90,33,31
corner,corner_pl+box,91,49,15
corner,corner_pl+box,92,9,55
corner,corner_pl+box,93,39,25
corner,corner_pl+box,94,30,34
corner,corner_pl+box,95,35,29
corner,corner_pl+box,96,26,38
corner,corner_pl+box,97,21,43
corner,corner_pl+box,98,39,25
corner,corner_pl+box,99,21,42
corner,corner_pl+box,100,52,12
corner,corner_pl+box,616,39,25
corner,corner_pl+box,617,46,18
corner,corner_pl+box,618,9,55
corner,corner_pl+box,619,38,26
corner,corner_pl+box,620,41,23
corner,corner_pl+box,621,37,27
corner,corner_pl+box,622,23,41
corner,corner_pl+box,623,39,25
corner,corner_pl+box,624,28,36
corner,corner_pl+box,625,27,37
corner,corner_pl+box,626,47,17
corner,corner_pl+box,627,13,51
corner,corner_pl+box,628,37,27
corner,corner_pl+box,629,52,12
corner,corner_pl+box,630,23,41
corner,corner_pl+box,631,39,25
corner,corner_pl+box,632,43,21
corner,corner_pl+box,633,28,36
corner,corner_pl+box,634,42,22
corner,corner_pl+box,635,21,43
corner,corner_ze+box,81,41,23
corner,corner_ze+box,82,45,19
corner,corner_ze+box,83,30,34
corner,corner_ze+box,84,19,45
corner,corner_ze+box,85,45,19
corner,corner_ze+box,86,31,33
corner,corner_ze+box,87,26,38
corner,corner_ze+box,88,42,22
corner,corner_ze+box,89,41,23
corner,corner_ze+box,90,33,31
corner,corner_ze+box,91,51,13
corner,corner_ze+box,92,17,47
corner,corner_ze+box,93,26,38
corner,corner_ze+box,94,26,38
corner,corner_ze+box,95,23,0
corner,corner_ze+box,96,18,46
corner,corner_ze+box,97,35,29
corner,corner_ze+box,98,41,22
corner,corner_ze+box,99,33,31
corner,corner_ze+box,100,25,39
corner,corner_ze+box,616,39,25
corner,corner_ze+box,617,33,31
corner,corner_ze+box,618,43,21
corner,corner_ze+box,619,36,28
corner,corner_ze+box,620,17,47
corner,corner_ze+box,621,49,15
corner,corner_ze+box,622,37,27
corner,corner_ze+box,623,22,42
corner,corner_ze+box,624,50,14
corner,corner_ze+box,625,18,46
corner,corner_ze+box,626,35,29
corner,corner_ze+box,627,30,34
corner,corner_ze+box,628,34,30
corner,corner_ze+box,629,39,25
corner,corner_ze+box,630,30,34
corner,corner_ze+box,631,42,22
corner,corner_ze+box,632,32,32
corner,corner_ze+box,633,25,39
corner,corner_ze+box,634,26,38
corner,corner_ze+box,635,28,36
corner,corner_pl_ze+box,81,43,21
corner,corner_pl_ze+box,82,29,35
corner,corner_pl_ze+box,83,16,48
corner,corner_pl_ze+box,84,43,21
corner,corner_pl_ze+box,85,52,12
corner,corner_pl_ze+box,86,22,42
corner,corner_pl_ze+box,87,21,43
corner,corner_pl_ze+box,88,45,19
corner,corner_pl_ze+box,89,30,34
corner,corner_pl_ze+box,90,22,42
corner,corner_pl_ze+box,91,23,41
corner,corner_pl_ze+box,92,28,36
corner,corner_pl_ze+box,93,29,35
corner,corner_pl_ze+box,94,38,26
corner,corner_pl_ze+box,95,35,29
corner,corner_pl_ze+box,96,18,46
corner,corner_pl_ze+box,97,39,25
corner,corner_pl_ze+box,98,27,37
corner,corner_pl_ze+box,99,9,54
corner,corner_pl_ze+box,100,29,35
corner,corner_pl_ze+box,616,22,42
corner,corner_pl_ze+box,617,37,27
corner,corner_pl_ze+box,618,27,37
corner,corner_pl_ze+box,619,38,26
corner,corner_pl_ze+box,620,37,27
corner,corner_pl_ze+box,621,43,21
corner,corner_pl_ze+box,622,48,16
corner,corner_pl_ze+box,623,38,26
corner,corner_pl_ze+box,624,39,25
corner,corner_pl_ze+box,625,27,37
corner,corner_pl_ze+box,626,43,21
corner,corner_pl_ze+box,627,32,32
corner,corner_pl_ze+box,628,45,19
corner,corner_pl_ze+box,629,26,38
corner,corner_pl_ze+box,630,24,40
corner,corner_pl_ze+box,631,23,41
corner,corner_pl_ze+box,632,31,33
corner,corner_pl_ze+box,633,22,42
corner,corner_pl_ze+box,634,35,29
corner,corner_pl_ze+box,635,31,32
corner_pl,corner,81,34,30
corner_pl,corner,82,34,30
corner_pl,corner,83,47,17
corner_pl,corner,84,38,26
corner_pl,corner,85,33,31
corner_pl,corner,86,33,31
corner_pl,corner,87,24,40
corner_pl,corner,88,35,29
corner_pl,corner,89,13,51
corner_pl,corner,90,39,25
corner_pl,corner,91,33,31
corner_pl,corner,92,33,31
corner_pl,corner,93,41,23
corner_pl,corner,94,32,32
corner_pl,corner,95,36,28
corner_pl,corner,96,32,32
corner_pl,corner,97,24,40
corner_pl,corner,98,21,43
corner_pl,corner,99,36,28
corner_pl,corner,100,43,21
corner_pl,corner,616,43,21
corner_pl,corner,617,36,28
corner_pl,corner,618,34,30
corner_pl,corner,619,33,31
corner_pl,corner,620,40,24
corner_pl,corner,621,42,22
corner_pl,corner,622,17,47
corner_pl,corner,623,26,38
corner_pl,corner,624,18,46
corner_pl,corner,625,44,20
corner_pl,corner,626,49,15
corner_pl,corner,627,38,26
corner_pl,corner,628,35,29
corner_pl,corner,629,39,25
corner_pl,corner,630,41,23
corner_pl,corner,631,24,40
corner_pl,corner,632,32,32
corner_pl,corner,633,26,38
corner_pl,corner,634,18,46
corner_pl,corner,635,43,21
corner_pl,corner_pl,81,33,31
corner_pl,corner_pl,82,28,36
corner_pl,corner_pl,83,16,48
corner_pl,corner_pl,84,26,38
corner_pl,corner_pl,85,26,37
corner_pl,corner_pl,86,37,27
corner_pl,corner_pl,87,46,18
corner_pl,corner_pl,88,24,40
corner_pl,corner_pl,89,47,17
corner_pl,corner_pl,90,41,23
corner_pl,corner_pl,91,14,50
corner_pl,corner_pl,92,32,32
corner_pl,corner_pl,93,25,39
corner_pl,corner_pl,94,39,25
corner_pl,corner_pl,95,25,39
corner_pl,corner_pl,96,35,29
corner_pl,corner_pl,97,19,45
corner_pl,corner_pl,98,20,44
corner_pl,corner_pl,99,32,32
corner_pl,corner_pl,100,33,31
corner_pl,corner_pl,616,29,35
corner_pl,corner_pl,617,43,21
corner_pl,corner_pl,618,38,26
corner_pl,corner_pl,619,20,44
corner_pl,corner_pl,620,37,27
corner_pl,corner_pl,621,45,19
corner_pl,corner_pl,622,30,34
corner_pl,corner_pl,623,31,33
corner_pl,corner_pl,624,25,39
corner_pl,corner_pl,625,26,38
corner_pl,corner_pl,626,35,29
corner_pl,corner_pl,627,28,36
corner_pl,corner_pl,628,32,32
corner_pl,corner_pl,629,43,21
corner_pl,corner_pl,630,36,28
corner_pl,corner_pl,631,27,37
corner_pl,corner_pl,632,24,40
corner_pl,corner_pl,633,19,45
corner_pl,corner_pl,634,43,21
corner_pl,corner_pl,635,25,39
corner_pl,corner_ze,81,40,24
corner_pl,corner_ze,82,27,37
corner_pl,corner_ze,83,47,17
corner_pl,corner_ze,84,20,44
corner_pl,corner_ze,85,16,48
corner_pl,corner_ze,86,29,35
corner_pl,corner_ze,87,15,49
corner_pl,corner_ze,88,29,35
corner_pl,corner_ze,89,43,21
corner_pl,corner_ze,90,46,18
corner_pl,corner_ze,91,26,38
corner_pl,corner_ze,92,34,30
corner_pl,corner_ze,93,39,25
corner_pl,corner_ze,94,45,19
corner_pl,corner_ze,95,27,37
corner_pl,corner_ze,96,35,29
corner_pl,corner_ze,97,39,25
corner_pl,corner_ze,98,24,40
corner_pl,corner_ze,99,43,21
corner_pl,corner_ze,100,36,28
corner_pl,corner_ze,616,38,26
corner_pl,corner_ze,617,40,24
corner_pl,corner_ze,618,36,27
corner_pl,corner_ze,619,33,31
corner_pl,corner_ze,620,38,26
corner_pl,corner_ze,621,23,41
corner_pl,corner_ze,622,25,39
corner_pl,corner_ze,623,46,18
corner_pl,corner_ze,624,11,53
corner_pl,corner_ze,625,31,33
corner_pl,corner_ze,626,19,45
corner_pl,corner_ze,627,18,46
corner_pl,corner_ze,628,12,52
corner_pl,corner_ze,629,28,36
corner_pl,corner_ze,630,39,25
corner_pl,corner_ze,631,42,22
corner_pl,corner_ze,632,48,16
corner_pl,corner_ze,633,19,45
corner_pl,corner_ze,634,38,26
corner_pl,corner_ze,635,52,12
corner_pl,corner_pl_ze,81,42,22
corner_pl,corner_pl_ze,82,12,52
corner_pl,corner_pl_ze,83,36,28
corner_pl,corner_pl_ze,84,33,31
corner_pl,corner_pl_ze,85,9,55
corner_pl,corner_pl_ze,86,30,34
corner_pl,corner_pl_ze,87,13,51
corner_pl,corner_pl_ze,88,29,35
corner_pl,corner_pl_ze,89,23,41
corner_pl,corner_pl_ze,90,33,31
corner_pl,corner_pl_ze,91,36,28
corner_pl,corner_pl_ze,92,49,15
corner_pl,corner_pl_ze,93,22,42
corner_pl,corner_pl_ze,94,48,16
corner_pl,corner_pl_ze,95,35,29
corner_pl,corner_pl_ze,96,43,21
corner_pl,corner_pl_ze,97,18,46
corner_pl,corner_pl_ze,98,34,30
corner_pl,corner_pl_ze,99,19,45
corner_pl,corner_pl_ze,100,40,24
corner_pl,corner_pl_ze,616,26,38
corner_pl,corner_pl_ze,617,41,23
corner_pl,corner_pl_ze,618,38,26
corner_pl,corner_pl_ze,619,29,34
corner_pl,corner_pl_ze,620,32,32
corner_pl,corner_pl_ze,621,25,39
corner_pl,corner_pl_ze,622,37,27
corner_pl,corner_pl_ze,623,24,40
corner_pl,corner_pl_ze,624,35,29
corner_pl,corner_pl_ze,625,18,46
corner_pl,corner_pl_ze,626,51,13
corner_pl,corner_pl_ze,627,31,33
corner_pl,corner_pl_ze,628,18,46
corner_pl,corner_pl_ze,629,44,20
corner_pl,corner_pl_ze,630,25,39
corner_pl,corner_pl_ze,631,27,37
corner_pl,corner_pl_ze,632,29,35
corner_pl,corner_pl_ze,633,30,34
corner_pl,corner_pl_ze,634,20,44
corner_pl,corner_pl_ze,635,16,48
corner_pl,corner_pl+custom,81,23,41
corner_pl,corner_pl+custom,82,25,39
corner_pl,corner_pl+custom,83,34,30
corner_pl,corner_pl+custom,84,36,28
corner_pl,corner_pl+custom,85,30,34
corner_pl,corner_pl+custom,86,27,37
corner_pl,corner_pl+custom,87,17,47
corner_pl,corner_pl+custom,88,28,36
corner_pl,corner_pl+custom,89,48,16
corner_pl,corner_pl+custom,90,37,27
corner_pl,corner_pl+custom,91,30,34
corner_pl,corner_pl+custom,92,43,21
corner_pl,corner_pl+custom,93,26,38
corner_pl,corner_pl+custom,94,15,49
corner_pl,corner_pl+custom,95,32,32
corner_pl,corner_pl+custom,96,35,29
corner_pl,corner_pl+custom,97,31,33
corner_pl,corner_pl+custom,98,29,35
corner_pl,corner_pl+custom,99,34,30
corner_pl,corner_pl+custom,100,29,35
corner_pl,corner_pl+custom,616,24,40
corner_pl,corner_pl+custom,617,41,23
corner_pl,corner_pl+custom,618,42,22
corner_pl,corner_pl+custom,619,35,29
corner_pl,corner_pl+custom,620,25,39
corner_pl,corner_pl+custom,621,33,31
corner_pl,corner_pl+custom,622,43,21
corner_pl,corner_pl+custom,623,31,33
corner_pl,corner_pl+custom,624,44,20
corner_pl,corner_pl+custom,625,39,25
corner_pl,corner_pl+custom,626,20,44
corner_pl,corner_pl+custom,627,36,28
corner_pl,corner_pl+custom,628,21,43
corner_pl,corner_pl+custom,629,26,38
corner_pl,corner_pl+custom,630,42,22
corner_pl,corner_pl+custom,631,15,49
corner_pl,corner_pl+custom,632,20,44
corner_pl,corner_pl+custom,633,36,28
corner_pl,corner_pl+custom,634,42,22
corner_pl,corner_pl+custom,635,16,48
corner_pl,corner_ze+custom,81,29,35
corner_pl,corner_ze+custom,82,40,24
corner_pl,corner_ze+custom,83,42,22
corner_pl,corner_ze+custom,84,48,16
corner_pl,corner_ze+custom,85,39,25
corner_pl,corner_ze+custom,86,40,24
corner_pl,corner_ze+custom,87,39,25
corner_pl,corner_ze+custom,88,35,29
corner_pl,corner_ze+custom,89,25,39
corner_pl,corner_ze+custom,90,36,28
corner_pl,corner_ze+custom,91,23,41
corner_pl,corner_ze+custom,92,25,39
corner_pl,corner_ze+custom,93,40,24
corner_pl,corner_ze+custom,94,26,38
corner_pl,corner_ze+custom,95,35,29
corner_pl,corner_ze+custom,96,38,26
corner_pl,corner_ze+custom,97,45,19
corner_pl,corner_ze+custom,98,25,39
corner_pl,corner_ze+custom,99,38,26
corner_pl,corner_ze+custom,100,19,45
corner_pl,corner_ze+custom,616,49,15
corner_pl,corner_ze+custom,617,30,34
corner_pl,corner_ze+custom,618,37,27
corner_pl,corner_ze+custom,619,42,22
corner_pl,corner_ze+custom,620,32,32
corner_pl,corner_ze+custom,621,41,23
corner_pl,corner_ze+custom,622,38,26
corner_pl,corner_ze+custom,623,24,40
corner_pl,corner_ze+custom,624,39,25
corner_pl,corner_ze+custom,625,16,48
corner_pl,corner_ze+custom,626,44,20
corner_pl,corner_ze+custom,627,27,37
corner_pl,corner_ze+custom,628,29,35
corner_pl,corner_ze+custom,629,49,15
corner_pl,corner_ze+custom,630,35,29
corner_pl,corner_ze+custom,631,28,35
corner_pl,corner_ze+custom,632,22,42
corner_pl,corner_ze+custom,633,33,31
corner_pl,corner_ze+custom,634,31,33
corner_pl,corner_ze+custom,635,39,25
corner_pl,corner_pl_ze+custom,81,15,49
corner_pl,corner_pl_ze+custom,82,20,44
corner_pl,corner_pl_ze+custom,83,30,34
corner_pl,corner_pl_ze+custom,84,34,30
corner_pl,corner_pl_ze+custom,85,38,26
corner_pl,corner_pl_ze+custom,86,31,33
corner_pl,corner_pl_ze+custom,87,28,36
corner_pl,corner_pl_ze+custom,88,32,32
corner_pl,corner_pl_ze+custom,89,21,43
corner_pl,corner_pl_ze+custom,90,24,40
corner_pl,corner_pl_ze+custom,91,23,41
corner_pl,corner_pl_ze+custom,92,51,13
corner_pl,corner_pl_ze+custom,93,42,22
corner_pl,corner_pl_ze+custom,94,41,23
corner_pl,corner_pl_ze+custom,95,38,26
corner_pl,corner_pl_ze+custom,96,21,43
corner_pl,corner_pl_ze+custom,97,41,23
corner_pl,corner_pl_ze+custom,98,21,43
corner_pl,corner_pl_ze+custom,99,27,37
corner_pl,corner_pl_ze+custom,100,22,42
corner_pl,corner_pl_ze+custom,616,45,19
corner_pl,corner_pl_ze+custom,617,33,31
corner_pl,corner_pl_ze+custom,618,37,27
corner_pl,corner_pl_ze+custom,619,30,34
corner_pl,corner_pl_ze+custom,620,28,36
corner_pl,corner_pl_ze+custom,621,36,28
corner_pl,corner_pl_ze+custom,622,40,24
corner_pl,corner_pl_ze+custom,623,20,44
corner_pl,corner_pl_ze+custom,624,41,23
corner_pl,corner_pl_ze+custom,625,30,34
corner_pl,corner_pl_ze+custom,626,49,15
corner_pl,corner_pl_ze+custom,627,26,38
corner_pl,corner_pl_ze+custom,628,39,25
corner_pl,corner_pl_ze+custom,629,36,28
corner_pl,corner_pl_ze+custom,630,40,24
corner_pl,corner_pl_ze+custom,631,32,32
corner_pl,corner_pl_ze+custom,632,27,37
corner_pl,corner_pl_ze+custom,633,29,35
corner_pl,corner_pl_ze+custom,634,29,35
corner_pl,corner_pl_ze+custom,635,35,29
corner_pl,corner_pl+box,81,29,35
corner_pl,corner_pl+box,82,35,29
corner_pl,corner_pl+box,83,30,34
corner_pl,corner_pl+box,84,25,39
corner_pl,corner_pl+box,85,17,47
corner_pl,corner_pl+box,86,35,29
corner_pl,corner_pl+box,87,21,43
corner_pl,corner_pl+box,88,52,12
corner_pl,corner_pl+box,89,47,17
corner_pl,corner_pl+box,90,42,22
corner_pl,corner_pl+box,91,42,22
corner_pl,corner_pl+box,92,35,29
corner_pl,corner_pl+box,93,42,22
corner_pl,corner_pl+box,94,24,40
corner_pl,corner_pl+box,95,41,23
corner_pl,corner_pl+box,96,38,26
corner_pl,corner_pl+box,97,20,44
corner_pl,corner_pl+box,98,41,23
corner_pl,corner_pl+box,99,38,26
corner_pl,corner_pl+box,100,45,19
corner_pl,corner_pl+box,616,32,32
corner_pl,corner_pl+box,617,14,50
corner_pl,corner_pl+box,618,28,36
corner_pl,corner_pl+box,619,50,14
corner_pl,corner_pl+box,620,42,22
corner_pl,corner_pl+box,621,45,19
corner_pl,corner_pl+box,622,33,31
corner_pl,corner_pl+box,623,11,53
corner_pl,corner_pl+box,624,44,20
corner_pl,corner_pl+box,625,42,22
corner_pl,corner_pl+box,626,17,47
corner_pl,corner_pl+box,627,39,25
corner_pl,corner_pl+box,628,37,27
corner_pl,corner_pl+box,629,26,38
corner_pl,corner_pl+box,630,47,17
corner_pl,corner_pl+box,631,42,22
corner_pl,corner_pl+box,632,44,20
corner_pl,corner_pl+box,633,29,35
corner_pl,corner_pl+box,634,40,23
corner_pl,corner_pl+box,635,47,17
corner_pl,corner_ze+box,81,41,23
corner_pl,corner_ze+box,82,39,25
corner_pl,corner_ze+box,83,29,35
corner_pl,corner_ze+box,84,37,27
corner_pl,corner_ze+box,85,27,37
corner_pl,corner_ze+box,86,27,37
corner_pl,corner_ze+box,87,37,27
corner_pl,corner_ze+box,88,43,21
corner_pl,corner_ze+box,89,21,43
corner_pl,corner_ze+box,90,38,26
corner_pl,corner_ze+box,91,31,32
corner_pl,corner_ze+box,92,22,42
corner_pl,corner_ze+box,93,36,28
corner_pl,corner_ze+box,94,50,14
corner_pl,corner_ze+box,95,33,31
corner_pl,corner_ze+box,96,39,25
corner_pl,corner_ze+box,97,46,18
corner_pl,corner_ze+box,98,39,24
corner_pl,corner_ze+box,99,13,51
corner_pl,corner_ze+box,100,23,41
corner_pl,corner_ze+box,616,18,46
corner_pl,corner_ze+box,617,14,50
corner_pl,corner_ze+box,618,47,17
corner_pl,corner_ze+box,619,35,29
corner_pl,corner_ze+box,620,34,30
corner_pl,corner_ze+box,621,27,37
corner_pl,corner_ze+box,622,36,28
corner_pl,corner_ze+box,623,33,31
corner_pl,corner_ze+box,624,34,30
corner_pl,corner_ze+box,625,44,20
corner_pl,corner_ze+box,626,36,28
corner_pl,corner_ze+box,627,23,41
corner_pl,corner_ze+box,628,26,38
corner_pl,corner_ze+box,629,11,53
corner_pl,corner_ze+box,630,14,50
corner_pl,corner_ze+box,631,41,23
corner_pl,corner_ze+box,632,42,22
corner_pl,corner_ze+box,633,28,35
corner_pl,corner_ze+box,634,29,35
corner_pl,corner_ze+box,635,31,33
