black,white,srand_num,black_score,white_score
corner,corner_mi,620,42,22
corner,corner_mi,621,31,33
corner,corner_mi,622,13,51
corner,corner_mi,623,31,33
corner,corner_mi,624,42,22
corner,corner_mi,625,38,26
corner,corner_mi,626,49,15
corner,corner_mi,627,34,30
corner,corner_mi,628,57,7
corner,corner_mi,629,26,38
corner,corner_mi,630,28,36
corner,corner_mi,631,42,22
corner,corner_mi,632,31,33
corner,corner_mi,633,45,19
corner,corner_mi,634,26,38
corner,corner_mi,635,35,29
corner,corner_pl,81,31,33
corner,corner_pl,82,27,37
corner,corner_pl,83,15,49
corner,corner_pl,84,33,31
corner,corner_pl,85,23,41
corner,corner_pl,86,26,38
corner,corner_pl,87,32,32
corner,corner_pl,88,55,9
corner,corner_pl,89,50,14
corner,corner_pl,90,38,26
corner,corner_pl,91,46,18
corner,corner_pl,92,24,40
corner,corner_pl,93,32,32
corner,corner_pl,94,38,26
corner,corner_pl,95,35,29
corner,corner_pl,96,33,31
corner,corner_pl,97,14,50
corner,corner_pl,98,25,39
corner,corner_pl,99,34,30
corner,corner_pl,100,33,31
corner,corner_pl,616,24,40
corner,corner_pl,617,26,38
corner,corner_pl,618,21,43
corner,corner_pl,619,43,21
corner,corner_pl,620,42,22
corner,corner_pl,621,32,32
corner,corner_pl,622,51,13
corner,corner_pl,623,28,36
corner,corner_pl,624,25,39
corner,corner_pl,625,26,38
corner,corner_pl,626,45,19
corner,corner_pl,627,41,23
corner,corner_pl,628,29,35
corner,corner_pl,629,8,55
corner,corner_pl,630,31,33
corner,corner_pl,631,44,20
corner,corner_pl,632,16,48
corner,corner_pl,633,55,9
corner,corner_pl,634,44,20
corner,corner_pl,635,28,36
corner,corner_he,81,46,18
corner,corner_he,82,22,42
corner,corner_he,83,33,31
corner,corner_he,84,15,49
corner,corner_he,85,39,25
corner,corner_he,86,32,32
corner,corner_he,87,47,17
corner,corner_he,88,30,34
corner,corner_he,89,33,31
corner,corner_he,90,33,31
corner,corner_he,91,32,32
corner,corner_he,92,33,31
corner,corner_he,93,38,26
corner,corner_he,94,31,33
corner,corner_he,95,20,44
corner,corner_he,96,41,22
corner,corner_he,97,29,35
corner,corner_he,98,41,23
corner,corner_he,99,33,31
corner,corner_he,100,29,35
corner,corner_he,616,49,15
corner,corner_he,617,32,32
corner,corner_he,618,44,20
corner,corner_he,619,37,27
corner,corner_he,620,29,35
corner,corner_he,621,42,22
corner,corner_he,622,27,37
corner,corner_he,623,24,40
corner,corner_he,624,34,30
corner,corner_he,625,47,17
corner,corner_he,626,33,31
corner,corner_he,627,41,23
corner,corner_he,628,43,21
corner,corner_he,629,30,34
corner,corner_he,630,43,21
corner,corner_he,631,37,27
corner,corner_he,632,35,29
corner,corner_he,633,38,26
corner,corner_he,634,42,22
corner,corner_he,635,31,33
corner,corner_ze,81,23,41
corner,corner_ze,82,29,35
corner,corner_ze,83,36,28
corner,corner_ze,84,45,19
corner,corner_ze,85,26,38
corner,corner_ze,86,37,27
corner,corner_ze,87,24,40
corner,corner_ze,88,11,53
corner,corner_ze,89,17,47
corner,corner_ze,90,30,34
corner,corner_ze,91,26,38
corner,corner_ze,92,20,44
corner,corner_ze,93,36,28
corner,corner_ze,94,46,18
corner,corner_ze,95,36,28
corner,corner_ze,96,43,21
corner,corner_ze,97,40,24
corner,corner_ze,98,18,46
corner,corner_ze,99,35,29
corner,corner_ze,100,39,25
corner,corner_ze,616,33,31
corner,corner_ze,617,35,29
corner,corner_ze,618,22,42
corner,corner_ze,619,38,26
corner,corner_ze,620,41,23
corner,corner_ze,621,43,21
corner,corner_ze,622,43,21
corner,corner_ze,623,21,43
corner,corner_ze,624,16,48
corner,corner_ze,625,38,26
corner,corner_ze,626,26,38
corner,corner_ze,627,36,28
corner,corner_ze,628,16,48
corner,corner_ze,629,33,31
corner,corner_ze,630,11,53
corner,corner_ze,631,47,17
corner,corner_ze,632,33,31
corner,corner_ze,633,25,38
corner,corner_ze,634,29,35
corner,corner_ze,635,24,40
corner,corner_corner,81,19,45
corner,corner_corner,82,29,35
corner,corner_corner,83,33,31
corner,corner_corner,84,23,41
corner,corner_corner,85,18,46
corner,corner_corner,86,45,19
corner,corner_corner,87,21,42
corner,corner_corner,88,22,42
corner,corner_corner,89,25,39
corner,corner_corner,90,23,41
corner,corner_corner,91,41,23
corner,corner_corner,92,35,29
corner,corner_corner,93,23,41
corner,corner_corner,94,43,21
corner,corner_corner,95,29,35
corner,corner_corner,96,48,16
corner,corner_corner,97,32,32
corner,corner_corner,98,21,43
corner,corner_corner,99,44,20
corner,corner_corner,100,26,38
corner,corner_corner,616,30,34
corner,corner_corner,617,35,29
corner,corner_corner,618,45,19
corner,corner_corner,619,45,19
corner,corner_corner,620,12,52
corner,corner_corner,621,30,34
corner,corner_corner,622,36,28
corner,corner_corner,623,5,59
corner,corner_corner,624,51,13
corner,corner_corner,625,25,39
corner,corner_corner,626,26,38
corner,corner_corner,627,37,27
corner,corner_corner,628,21,43
corner,corner_corner,629,46,18
corner,corner_corner,630,25,39
corner,corner_corner,631,39,25
corner,corner_corner,632,47,17
corner,corner_corner,633,26,38
corner,corner_corner,634,53,11
corner,corner_corner,635,35,29
eva_my,corner,81,27,37
eva_my,corner,82,24,40
eva_my,corner,83,28,36
eva_my,corner,84,36,28
eva_my,corner,85,8,56
eva_my,corner,86,36,28
eva_my,corner,87,36,28
eva_my,corner,88,16,48
eva_my,corner,89,40,24
eva_my,corner,90,37,27
eva_my,corner,91,14,49
eva_my,corner,92,31,33
eva_my,corner,93,19,45
eva_my,corner,94,39,25
eva_my,corner,95,17,47
eva_my,corner,96,23,41
eva_my,corner,97,25,39
eva_my,corner,98,22,42
eva_my,corner,99,34,30
eva_my,corner,100,30,34
eva_my,corner,616,32,32
eva_my,corner,617,45,19
eva_my,corner,618,33,31
eva_my,corner,619,22,42
eva_my,corner,620,24,40
eva_my,corner,621,29,35
eva_my,corner,622,19,45
eva_my,corner,623,23,41
eva_my,corner,624,25,39
eva_my,corner,625,28,36
eva_my,corner,626,55,9
eva_my,corner,627,33,31
eva_my,corner,628,26,38
eva_my,corner,629,35,29
eva_my,corner,630,33,31
eva_my,corner,631,27,37
eva_my,corner,632,39,25
eva_my,corner,633,31,33
eva_my,corner,634,25,39
eva_my,corner,635,38,26
eva_my,eva_my,81,25,39
eva_my,eva_my,82,41,23
eva_my,eva_my,83,37,27
eva_my,eva_my,84,39,25
eva_my,eva_my,85,33,31
eva_my,eva_my,86,28,36
eva_my,eva_my,87,34,30
eva_my,eva_my,88,25,39
eva_my,eva_my,89,13,51
eva_my,eva_my,90,48,16
eva_my,eva_my,91,23,41
eva_my,eva_my,92,27,37
eva_my,eva_my,93,32,32
eva_my,eva_my,94,14,50
eva_my,eva_my,95,41,23
eva_my,eva_my,96,38,26
eva_my,eva_my,97,27,37
eva_my,eva_my,98,24,40
eva_my,eva_my,99,28,36
eva_my,eva_my,100,23,41
eva_my,eva_my,616,38,26
eva_my,eva_my,617,13,51
eva_my,eva_my,618,42,22
eva_my,eva_my,619,29,35
eva_my,eva_my,620,25,39
eva_my,eva_my,621,34,30
eva_my,eva_my,622,16,48
eva_my,eva_my,623,42,22
eva_my,eva_my,624,42,22
eva_my,eva_my,625,42,22
eva_my,eva_my,626,30,34
eva_my,eva_my,627,40,24
eva_my,eva_my,628,16,48
eva_my,eva_my,629,45,19
eva_my,eva_my,630,41,23
eva_my,eva_my,631,28,36
eva_my,eva_my,632,42,22
eva_my,eva_my,633,39,25
eva_my,eva_my,634,45,19
eva_my,eva_my,635,24,40
eva_my,corner+custom,81,13,51
eva_my,corner+custom,82,30,34
eva_my,corner+custom,83,41,23
eva_my,corner+custom,84,31,33
eva_my,corner+custom,85,39,25
eva_my,corner+custom,86,43,21
eva_my,corner+custom,87,23,41
eva_my,corner+custom,88,34,30
eva_my,corner+custom,89,33,31
eva_my,corner+custom,90,30,34
eva_my,corner+custom,91,28,36
eva_my,corner+custom,92,29,35
eva_my,corner+custom,93,29,35
eva_my,corner+custom,94,55,9
eva_my,corner+custom,95,34,30
eva_my,corner+custom,96,35,29
eva_my,corner+custom,97,46,18
eva_my,corner+custom,98,15,49
eva_my,corner+custom,99,19,45
eva_my,corner+custom,100,20,44
eva_my,corner+custom,616,36,28
eva_my,corner+custom,617,31,33
eva_my,corner+custom,618,38,26
eva_my,corner+custom,619,26,37
eva_my,corner+custom,620,42,22
eva_my,corner+custom,621,12,52
eva_my,corner+custom,622,34,30
eva_my,corner+custom,623,17,47
eva_my,corner+custom,624,41,23
eva_my,corner+custom,625,39,25
eva_my,corner+custom,626,31,33
eva_my,corner+custom,627,31,33
eva_my,corner+custom,628,38,26
eva_my,corner+custom,629,51,13
eva_my,corner+custom,630,30,34
eva_my,corner+custom,631,48,16
eva_my,corner+custom,632,40,24
eva_my,corner+custom,633,43,21
eva_my,corner+custom,634,33,31
eva_my,corner+custom,635,32,32
eva_my,eva_my+custom,81,26,38
eva_my,eva_my+custom,82,15,49
eva_my,eva_my+custom,83,52,11
eva_my,eva_my+custom,84,37,27
eva_my,eva_my+custom,85,23,41
eva_my,eva_my+custom,86,30,34
eva_my,eva_my+custom,87,33,31
eva_my,eva_my+custom,88,36,28
eva_my,eva_my+custom,89,32,31
eva_my,eva_my+custom,90,41,23
eva_my,eva_my+custom,91,26,38
eva_my,eva_my+custom,92,33,31
eva_my,eva_my+custom,93,26,38
eva_my,eva_my+custom,94,35,29
eva_my,eva_my+custom,95,42,22
eva_my,eva_my+custom,96,29,35
eva_my,eva_my+custom,97,39,25
eva_my,eva_my+custom,98,50,14
eva_my,eva_my+custom,99,40,24
eva_my,eva_my+custom,100,25,39
eva_my,eva_my+custom,616,31,33
eva_my,eva_my+custom,617,47,17
eva_my,eva_my+custom,618,47,17
eva_my,eva_my+custom,619,32,32
eva_my,eva_my+custom,620,37,27
eva_my,eva_my+custom,621,31,33
eva_my,eva_my+custom,622,36,28
eva_my,eva_my+custom,623,32,32
eva_my,eva_my+custom,624,31,33
eva_my,eva_my+custom,625,46,18
eva_my,eva_my+custom,626,32,32
eva_my,eva_my+custom,627,40,24
eva_my,eva_my+custom,628,23,41
eva_my,eva_my+custom,629,37,27
eva_my,eva_my+custom,630,24,40
eva_my,eva_my+custom,631,35,29
eva_my,eva_my+custom,632,29,35
eva_my,eva_my+custom,633,22,42
eva_my,eva_my+custom,634,20,44
eva_my,eva_my+custom,635,30,34
eva_my,corner-box,81,37,27
eva_my,corner-box,82,35,29
eva_my,corner-box,83,34,30
eva_my,corner-box,84,26,38
eva_my,corner-box,85,39,25
eva_my,corner-box,86,31,33
eva_my,corner-box,87,23,41
eva_my,corner-box,88,55,9
eva_my,corner-box,89,18,46
eva_my,corner-box,90,40,24
eva_my,corner-box,91,34,30
eva_my,corner-box,92,16,48
eva_my,corner-box,93,34,30
eva_my,corner-box,94,42,22
eva_my,corner-box,95,52,12
eva_my,corner-box,96,39,25
eva_my,corner-box,97,39,25
eva_my,corner-box,98,34,30
eva_my,corner-box,99,25,39
eva_my,corner-box,100,48,16
eva_my,corner-box,616,35,29
eva_my,corner-box,617,38,26
eva_my,corner-box,618,47,17
eva_my,corner-box,619,29,35
eva_my,corner-box,620,20,44
eva_my,corner-box,621,38,26
eva_my,corner-box,622,21,43
eva_my,corner-box,623,37,27
eva_my,corner-box,624,34,30
eva_my,corner-box,625,42,22
eva_my,corner-box,626,40,24
eva_my,corner-box,627,20,44
eva_my,corner-box,628,22,42
eva_my,corner-box,629,29,35
eva_my,corner-box,630,18,46
eva_my,corner-box,631,45,19
eva_my,corner-box,632,51,13
eva_my,corner-box,633,26,38
eva_my,corner-box,634,24,40
eva_my,corner-box,635,17,47
eva_my,corner_mi,81,25,39
eva_my,corner_mi,82,38,26
eva_my,corner_mi,83,48,16
eva_my,corner_mi,84,45,19
eva_my,corner_mi,85,31,33
eva_my,corner_mi,86,32,32
eva_my,corner_mi,87,42,22
eva_my,corner_mi,88,24,40
eva_my,corner_mi,89,38,26
eva_my,corner_mi,90,32,32
eva_my,corner_mi,91,23,41
eva_my,corner_mi,92,32,32
eva_my,corner_mi,93,27,37
eva_my,corner_mi,94,38,26
eva_my,corner_mi,95,38,26
eva_my,corner_mi,96,42,22
eva_my,corner_mi,97,31,33
eva_my,corner_mi,98,9,55
eva_my,corner_mi,99,20,44
eva_my,corner_mi,100,41,23
eva_my,corner_mi,616,45,19
eva_my,corner_mi,617,42,22
eva_my,corner_mi,618,36,28
eva_my,corner_mi,619,27,37
eva_my,corner_mi,620,19,45
eva_my,corner_mi,621,31,33
eva_my,corner_mi,622,44,20
eva_my,corner_mi,623,20,44
eva_my,corner_mi,624,33,31
eva_my,corner_mi,625,29,35
eva_my,corner_mi,626,31,33
eva_my,corner_mi,627,39,25
eva_my,corner_mi,628,37,27
eva_my,corner_mi,629,49,15
eva_my,corner_mi,630,44,20
eva_my,corner_mi,631,20,44
eva_my,corner_mi,632,50,14
eva_my,corner_mi,633,16,48
eva_my,corner_mi,634,20,44
eva_my,corner_mi,635,37,27
eva_my,corner_pl,81,28,36
eva_my,corner_pl,82,46,18
eva_my,corner_pl,83,40,24
eva_my,corner_pl,84,30,34
eva_my,corner_pl,85,19,45
eva_my,corner_pl,86,38,26
eva_my,corner_pl,87,37,27
eva_my,corner_pl,88,23,41
eva_my,corner_pl,89,38,26
eva_my,corner_pl,90,23,41
eva_my,corner_pl,91,26,37
eva_my,corner_pl,92,46,18
eva_my,corner_pl,93,31,33
eva_my,corner_pl,94,39,25
eva_my,corner_pl,95,38,26
eva_my,corner_pl,96,35,29
eva_my,corner_pl,97,18,46
eva_my,corner_pl,98,38,26
eva_my,corner_pl,99,33,31
eva_my,corner_pl,100,35,29
eva_my,corner_pl,616,26,38
eva_my,corner_pl,617,23,41
eva_my,corner_pl,618,21,43
eva_my,corner_pl,619,41,23
eva_my,corner_pl,620,37,27
eva_my,corner_pl,621,45,19
eva_my,corner_pl,622,42,22
eva_my,corner_pl,623,39,25
eva_my,corner_pl,624,35,29
eva_my,corner_pl,625,24,40
eva_my,corner_pl,626,20,44
eva_my,corner_pl,627,24,40
eva_my,corner_pl,628,28,36
eva_my,corner_pl,629,29,35
eva_my,corner_pl,630,27,37
eva_my,corner_pl,631,27,37
eva_my,corner_pl,632,29,35
eva_my,corner_pl,633,17,47
eva_my,corner_pl,634,32,32
eva_my,corner_pl,635,42,22
eva_my,corner_he,81,38,26
eva_my,corner_he,82,29,35
eva_my,corner_he,83,25,39
eva_my,corner_he,84,15,49
eva_my,corner_he,85,44,20
eva_my,corner_he,86,33,31
eva_my,corner_he,87,20,44
eva_my,corner_he,88,21,43
eva_my,corner_he,89,50,14
eva_my,corner_he,90,33,31
eva_my,corner_he,91,39,25
eva_my,corner_he,92,42,22
eva_my,corner_he,93,31,33
eva_my,corner_he,94,43,21
eva_my,corner_he,95,26,38
eva_my,corner_he,96,29,35
eva_my,corner_he,97,39,25
eva_my,corner_he,98,34,30
eva_my,corner_he,99,43,21
eva_my,corner_he,100,29,35
eva_my,corner_he,616,29,35
eva_my,corner_he,617,24,40
eva_my,corner_he,618,21,43
eva_my,corner_he,619,38,26
eva_my,corner_he,620,37,27
eva_my,corner_he,621,36,28
eva_my,corner_he,622,41,23
eva_my,corner_he,623,40,24
eva_my,corner_he,624,43,21
eva_my,corner_he,625,37,27
eva_my,corner_he,626,29,35
eva_my,corner_he,627,10,53
eva_my,corner_he,628,32,32
eva_my,corner_he,629,43,21
eva_my,corner_he,630,28,36
eva_my,corner_he,631,48,16
eva_my,corner_he,632,39,25
eva_my,corner_he,633,21,43
eva_my,corner_he,634,35,29
eva_my,corner_he,635,28,36
eva_my,corner_ze,81,19,45
eva_my,corner_ze,82,21,43
eva_my,corner_ze,83,28,36
eva_my,corner_ze,84,32,32
eva_my,corner_ze,85,16,48
eva_my,corner_ze,86,47,17
eva_my,corner_ze,87,17,47
eva_my,corner_ze,88,37,27
eva_my,corner_ze,89,31,33
eva_my,corner_ze,90,21,43
eva_my,corner_ze,91,24,40
eva_my,corner_ze,92,28,36
eva_my,corner_ze,93,22,42
eva_my,corner_ze,94,23,41
eva_my,corner_ze,95,13,51
eva_my,corner_ze,96,35,29
eva_my,corner_ze,97,35,29
eva_my,corner_ze,98,44,20
eva_my,corner_ze,99,39,25
eva_my,corner_ze,100,21,43
eva_my,corner_ze,616,21,43
eva_my,corner_ze,617,34,30
eva_my,corner_ze,618,30,34
eva_my,corner_ze,619,41,23
eva_my,corner_ze,620,41,23
eva_my,corner_ze,621,38,26
eva_my,corner_ze,622,31,33
eva_my,corner_ze,623,29,35
eva_my,corner_ze,624,19,45
eva_my,corner_ze,625,30,34
eva_my,corner_ze,626,22,42
eva_my,corner_ze,627,41,23
eva_my,corner_ze,628,17,47
eva_my,corner_ze,629,19,45
eva_my,corner_ze,630,35,29
eva_my,corner_ze,631,20,44
eva_my,corner_ze,632,23,41
eva_my,corner_ze,633,39,25
eva_my,corner_ze,634,29,35
eva_my,corner_ze,635,27,37
eva_my,corner_corner,81,37,27
eva_my,corner_corner,82,22,42
eva_my,corner_corner,83,22,42
eva_my,corner_corner,84,49,15
eva_my,corner_corner,85,38,26
eva_my,corner_corner,86,31,33
eva_my,corner_corner,87,12,52
eva_my,corner_corner,88,32,32
eva_my,corner_corner,89,11,53
eva_my,corner_corner,90,41,23
eva_my,corner_corner,91,25,39
eva_my,corner_corner,92,22,42
eva_my,corner_corner,93,45,19
eva_my,corner_corner,94,53,11
eva_my,corner_corner,95,33,31
eva_my,corner_corner,96,42,22
eva_my,corner_corner,97,19,45
eva_my,corner_corner,98,13,51
eva_my,corner_corner,99,34,30
eva_my,corner_corner,100,24,40
eva_my,corner_corner,616,31,33
eva_my,corner_corner,617,32,32
eva_my,corner_corner,618,31,33
eva_my,corner_corner,619,23,41
eva_my,corner_corner,620,21,43
eva_my,corner_corner,621,28,36
eva_my,corner_corner,622,43,21
eva_my,corner_corner,623,23,41
eva_my,corner_corner,624,41,23
eva_my,corner_corner,625,42,22
eva_my,corner_corner,626,47,17
eva_my,corner_corner,627,50,14
eva_my,corner_corner,628,35,29
eva_my,corner_corner,629,30,34
eva_my,corner_corner,630,28,36
eva_my,corner_corner,631,50,14
eva_my,corner_corner,632,36,28
eva_my,corner_corner,633,26,38
eva_my,corner_corner,634,31,33
eva_my,corner_corner,635,14,50
corner+custom,corner,81,28,36
corner+custom,corner,82,24,40
corner+custom,corner,83,36,28
corner+custom,corner,84,28,36
corner+custom,corner,85,35,29
corner+custom,corner,86,42,22
corner+custom,corner,87,21,43
corner+custom,corner,88,23,41
corner+custom,corner,89,32,32
corner+custom,corner,90,36,27
corner+custom,corner,91,15,49
corner+custom,corner,92,31,33
corner+custom,corner,93,37,27
corner+custom,corner,94,38,26
corner+custom,corner,95,32,32
corner+custom,corner,96,28,36
corner+custom,corner,97,48,16
corner+custom,corner,98,33,31
corner+custom,corner,99,28,36
corner+custom,corner,100,43,21
corner+custom,corner,616,32,32
corner+custom,corner,617,25,39
corner+custom,corner,618,20,44
corner+custom,corner,619,25,39
corner+custom,corner,620,30,34
corner+custom,corner,621,28,36
corner+custom,corner,622,34,30
corner+custom,corner,623,46,18
corner+custom,corner,624,39,24
corner+custom,corner,625,34,30
corner+custom,corner,626,29,35
corner+custom,corner,627,29,35
corner+custom,corner,628,19,45
corner+custom,corner,629,38,26
corner+custom,corner,630,28,36
corner+custom,corner,631,15,49
corner+custom,corner,632,33,31
corner+custom,corner,633,48,16
corner+custom,corner,634,22,42
corner+custom,corner,635,29,34
corner+custom,eva_my,81,15,49
corner+custom,eva_my,82,45,19
corner+custom,eva_my,83,22,42
corner+custom,eva_my,84,51,13
corner+custom,eva_my,85,14,50
corner+custom,eva_my,86,24,40
corner+custom,eva_my,87,15,49
corner+custom,eva_my,88,47,17
corner+custom,eva_my,89,34,30
corner+custom,eva_my,90,34,30
corner+custom,eva_my,91,37,27
corner+custom,eva_my,92,30,34
corner+custom,eva_my,93,43,21
corner+custom,eva_my,94,9,55
corner+custom,eva_my,95,50,14
corner+custom,eva_my,96,34,30
corner+custom,eva_my,97,38,26
corner+custom,eva_my,98,27,37
corner+custom,eva_my,99,22,42
corner+custom,eva_my,100,21,43
corner+custom,eva_my,616,35,29
corner+custom,eva_my,617,48,16
corner+custom,eva_my,618,28,36
corner+custom,eva_my,619,36,28
corner+custom,eva_my,620,36,28
corner+custom,eva_my,621,29,35
corner+custom,eva_my,622,36,28
corner+custom,eva_my,623,38,26
corner+custom,eva_my,624,31,33
corner+custom,eva_my,625,38,26
corner+custom,eva_my,626,14,50
corner+custom,eva_my,627,28,36
corner+custom,eva_my,628,19,45
corner+custom,eva_my,629,37,27
corner+custom,eva_my,630,25,39
corner+custom,eva_my,631,33,31
corner+custom,eva_my,632,34,30
corner+custom,eva_my,633,58,6
corner+custom,eva_my,634,25,39
corner+custom,eva_my,635,24,40
corner+custom,corner+custom,81,31,33
corner+custom,corner+custom,82,34,30
corner+custom,corner+custom,83,48,16
corner+custom,corner+custom,84,29,35
corner+custom,corner+custom,85,42,22
corner+custom,corner+custom,86,39,25
corner+custom,corner+custom,87,21,43
corner+custom,corner+custom,88,24,40
corner+custom,corner+custom,89,29,35
corner+custom,corner+custom,90,40,24
corner+custom,corner+custom,91,17,47
