black,white,srand_num,black_score,white_score
corner_mi3+,corner_mi3+wi,634,42,21
corner_mi3+,corner_mi3+wi,635,31,33
corner_mi3+,corner_mi3+pl,81,42,22
corner_mi3+,corner_mi3+pl,82,34,30
corner_mi3+,corner_mi3+pl,83,50,14
corner_mi3+,corner_mi3+pl,84,28,36
corner_mi3+,corner_mi3+pl,85,32,32
corner_mi3+,corner_mi3+pl,86,28,36
corner_mi3+,corner_mi3+pl,87,51,13
corner_mi3+,corner_mi3+pl,88,21,43
corner_mi3+,corner_mi3+pl,89,0,21
corner_mi3+,corner_mi3+pl,90,26,38
corner_mi3+,corner_mi3+pl,91,24,40
corner_mi3+,corner_mi3+pl,92,47,17
corner_mi3+,corner_mi3+pl,93,27,37
corner_mi3+,corner_mi3+pl,94,32,32
corner_mi3+,corner_mi3+pl,95,51,13
corner_mi3+,corner_mi3+pl,96,14,50
corner_mi3+,corner_mi3+pl,97,42,22
corner_mi3+,corner_mi3+pl,98,32,32
corner_mi3+,corner_mi3+pl,99,31,33
corner_mi3+,corner_mi3+pl,100,37,27
corner_mi3+,corner_mi3+pl,616,41,23
corner_mi3+,corner_mi3+pl,617,34,30
corner_mi3+,corner_mi3+pl,618,22,42
corner_mi3+,corner_mi3+pl,619,34,30
corner_mi3+,corner_mi3+pl,620,34,30
corner_mi3+,corner_mi3+pl,621,19,45
corner_mi3+,corner_mi3+pl,622,47,17
corner_mi3+,corner_mi3+pl,623,21,43
corner_mi3+,corner_mi3+pl,624,43,21
corner_mi3+,corner_mi3+pl,625,42,22
corner_mi3+,corner_mi3+pl,626,25,39
corner_mi3+,corner_mi3+pl,627,26,38
corner_mi3+,corner_mi3+pl,628,23,41
corner_mi3+,corner_mi3+pl,629,36,28
corner_mi3+,corner_mi3+pl,630,37,27
corner_mi3+,corner_mi3+pl,631,25,39
corner_mi3+,corner_mi3+pl,632,33,31
corner_mi3+,corner_mi3+pl,633,13,51
corner_mi3+,corner_mi3+pl,634,43,21
corner_mi3+,corner_mi3+pl,635,38,26
corner_mi3+,corner_mi3+o8,81,42,22
corner_mi3+,corner_mi3+o8,82,24,40
corner_mi3+,corner_mi3+o8,83,46,18
corner_mi3+,corner_mi3+o8,84,43,21
corner_mi3+,corner_mi3+o8,85,21,43
corner_mi3+,corner_mi3+o8,86,38,26
corner_mi3+,corner_mi3+o8,87,50,14
corner_mi3+,corner_mi3+o8,88,47,17
corner_mi3+,corner_mi3+o8,89,43,21
corner_mi3+,corner_mi3+o8,90,35,29
corner_mi3+,corner_mi3+o8,91,25,39
corner_mi3+,corner_mi3+o8,92,44,20
corner_mi3+,corner_mi3+o8,93,25,39
corner_mi3+,corner_mi3+o8,94,37,27
corner_mi3+,corner_mi3+o8,95,31,33
corner_mi3+,corner_mi3+o8,96,41,23
corner_mi3+,corner_mi3+o8,97,21,43
corner_mi3+,corner_mi3+o8,98,23,41
corner_mi3+,corner_mi3+o8,99,52,12
corner_mi3+,corner_mi3+o8,100,32,32
corner_mi3+,corner_mi3+o8,616,21,43
corner_mi3+,corner_mi3+o8,617,34,30
corner_mi3+,corner_mi3+o8,618,30,34
corner_mi3+,corner_mi3+o8,619,30,34
corner_mi3+,corner_mi3+o8,620,43,21
corner_mi3+,corner_mi3+o8,621,47,17
corner_mi3+,corner_mi3+o8,622,33,31
corner_mi3+,corner_mi3+o8,623,34,30
corner_mi3+,corner_mi3+o8,624,35,29
corner_mi3+,corner_mi3+o8,625,23,41
corner_mi3+,corner_mi3+o8,626,39,25
corner_mi3+,corner_mi3+o8,627,37,27
corner_mi3+,corner_mi3+o8,628,25,39
corner_mi3+,corner_mi3+o8,629,17,47
corner_mi3+,corner_mi3+o8,630,23,41
corner_mi3+,corner_mi3+o8,631,25,39
corner_mi3+,corner_mi3+o8,632,54,10
corner_mi3+,corner_mi3+o8,633,35,29
corner_mi3+,corner_mi3+o8,634,22,42
corner_mi3+,corner_mi3+o8,635,26,38
corner_mi3+,corner_mi3+o10,81,39,25
corner_mi3+,corner_mi3+o10,82,19,45
corner_mi3+,corner_mi3+o10,83,46,18
corner_mi3+,corner_mi3+o10,84,40,24
corner_mi3+,corner_mi3+o10,85,31,33
corner_mi3+,corner_mi3+o10,86,38,26
corner_mi3+,corner_mi3+o10,87,46,18
corner_mi3+,corner_mi3+o10,88,49,15
corner_mi3+,corner_mi3+o10,89,43,21
corner_mi3+,corner_mi3+o10,90,46,18
corner_mi3+,corner_mi3+o10,91,25,39
corner_mi3+,corner_mi3+o10,92,42,22
corner_mi3+,corner_mi3+o10,93,40,24
corner_mi3+,corner_mi3+o10,94,25,39
corner_mi3+,corner_mi3+o10,95,31,33
corner_mi3+,corner_mi3+o10,96,41,23
corner_mi3+,corner_mi3+o10,97,21,43
corner_mi3+,corner_mi3+o10,98,23,41
corner_mi3+,corner_mi3+o10,99,52,12
corner_mi3+,corner_mi3+o10,100,39,25
corner_mi3+,corner_mi3+o10,616,30,34
corner_mi3+,corner_mi3+o10,617,50,14
corner_mi3+,corner_mi3+o10,618,30,34
corner_mi3+,corner_mi3+o10,619,29,35
corner_mi3+,corner_mi3+o10,620,29,35
corner_mi3+,corner_mi3+o10,621,47,17
corner_mi3+,corner_mi3+o10,622,28,36
corner_mi3+,corner_mi3+o10,623,38,26
corner_mi3+,corner_mi3+o10,624,48,16
corner_mi3+,corner_mi3+o10,625,51,13
corner_mi3+,corner_mi3+o10,626,36,28
corner_mi3+,corner_mi3+o10,627,26,38
corner_mi3+,corner_mi3+o10,628,34,30
corner_mi3+,corner_mi3+o10,629,17,47
corner_mi3+,corner_mi3+o10,630,16,48
corner_mi3+,corner_mi3+o10,631,25,39
corner_mi3+,corner_mi3+o10,632,50,14
corner_mi3+,corner_mi3+o10,633,36,28
corner_mi3+,corner_mi3+o10,634,30,34
corner_mi3+,corner_mi3+o10,635,19,45
corner_mi3+,corner_mi3+ce,81,41,23
corner_mi3+,corner_mi3+ce,82,22,42
corner_mi3+,corner_mi3+ce,83,51,13
corner_mi3+,corner_mi3+ce,84,36,28
corner_mi3+,corner_mi3+ce,85,55,9
corner_mi3+,corner_mi3+ce,86,42,22
corner_mi3+,corner_mi3+ce,87,37,27
corner_mi3+,corner_mi3+ce,88,49,15
corner_mi3+,corner_mi3+ce,89,35,29
corner_mi3+,corner_mi3+ce,90,39,25
corner_mi3+,corner_mi3+ce,91,37,27
corner_mi3+,corner_mi3+ce,92,34,30
corner_mi3+,corner_mi3+ce,93,44,20
corner_mi3+,corner_mi3+ce,94,36,27
corner_mi3+,corner_mi3+ce,95,31,33
corner_mi3+,corner_mi3+ce,96,52,12
corner_mi3+,corner_mi3+ce,97,39,25
corner_mi3+,corner_mi3+ce,98,38,26
corner_mi3+,corner_mi3+ce,99,14,50
corner_mi3+,corner_mi3+ce,100,40,24
corner_mi3+,corner_mi3+ce,616,17,47
corner_mi3+,corner_mi3+ce,617,30,33
corner_mi3+,corner_mi3+ce,618,24,40
corner_mi3+,corner_mi3+ce,619,36,28
corner_mi3+,corner_mi3+ce,620,34,30
corner_mi3+,corner_mi3+ce,621,28,36
corner_mi3+,corner_mi3+ce,622,35,29
corner_mi3+,corner_mi3+ce,623,28,36
corner_mi3+,corner_mi3+ce,624,43,21
corner_mi3+,corner_mi3+ce,625,23,41
corner_mi3+,corner_mi3+ce,626,39,25
corner_mi3+,corner_mi3+ce,627,43,21
corner_mi3+,corner_mi3+ce,628,22,42
corner_mi3+,corner_mi3+ce,629,26,38
corner_mi3+,corner_mi3+ce,630,24,40
corner_mi3+,corner_mi3+ce,631,34,30
corner_mi3+,corner_mi3+ce,632,18,46
corner_mi3+,corner_mi3+ce,633,46,18
corner_mi3+,corner_mi3+ce,634,45,19
corner_mi3+,corner_mi3+ce,635,15,49
corner_mi3+_in,corner_mi3+,81,22,42
corner_mi3+_in,corner_mi3+,82,33,31
corner_mi3+_in,corner_mi3+,83,36,28
corner_mi3+_in,corner_mi3+,84,33,31
corner_mi3+_in,corner_mi3+,85,22,42
corner_mi3+_in,corner_mi3+,86,45,19
corner_mi3+_in,corner_mi3+,87,16,48
corner_mi3+_in,corner_mi3+,88,18,46
corner_mi3+_in,corner_mi3+,89,45,19
corner_mi3+_in,corner_mi3+,90,41,23
corner_mi3+_in,corner_mi3+,91,36,28
corner_mi3+_in,corner_mi3+,92,53,11
corner_mi3+_in,corner_mi3+,93,42,22
corner_mi3+_in,corner_mi3+,94,28,36
corner_mi3+_in,corner_mi3+,95,34,30
corner_mi3+_in,corner_mi3+,96,39,25
corner_mi3+_in,corner_mi3+,97,15,49
corner_mi3+_in,corner_mi3+,98,38,26
corner_mi3+_in,corner_mi3+,99,36,28
corner_mi3+_in,corner_mi3+,100,43,21
corner_mi3+_in,corner_mi3+,616,34,30
corner_mi3+_in,corner_mi3+,617,27,37
corner_mi3+_in,corner_mi3+,618,32,32
corner_mi3+_in,corner_mi3+,619,47,17
corner_mi3+_in,corner_mi3+,620,50,14
corner_mi3+_in,corner_mi3+,621,25,39
corner_mi3+_in,corner_mi3+,622,6,58
corner_mi3+_in,corner_mi3+,623,41,23
corner_mi3+_in,corner_mi3+,624,38,26
corner_mi3+_in,corner_mi3+,625,24,40
corner_mi3+_in,corner_mi3+,626,32,32
corner_mi3+_in,corner_mi3+,627,51,13
corner_mi3+_in,corner_mi3+,628,52,12
corner_mi3+_in,corner_mi3+,629,34,30
corner_mi3+_in,corner_mi3+,630,43,21
corner_mi3+_in,corner_mi3+,631,51,13
corner_mi3+_in,corner_mi3+,632,49,15
corner_mi3+_in,corner_mi3+,633,0,29
corner_mi3+_in,corner_mi3+,634,33,31
corner_mi3+_in,corner_mi3+,635,13,51
corner_mi3+_in,corner_mi3+_in,81,22,42
corner_mi3+_in,corner_mi3+_in,82,30,34
corner_mi3+_in,corner_mi3+_in,83,49,15
corner_mi3+_in,corner_mi3+_in,84,40,24
corner_mi3+_in,corner_mi3+_in,85,37,27
corner_mi3+_in,corner_mi3+_in,86,36,28
corner_mi3+_in,corner_mi3+_in,87,40,24
corner_mi3+_in,corner_mi3+_in,88,46,18
corner_mi3+_in,corner_mi3+_in,89,37,27
corner_mi3+_in,corner_mi3+_in,90,28,36
corner_mi3+_in,corner_mi3+_in,91,45,19
corner_mi3+_in,corner_mi3+_in,92,17,47
corner_mi3+_in,corner_mi3+_in,93,32,32
corner_mi3+_in,corner_mi3+_in,94,40,24
corner_mi3+_in,corner_mi3+_in,95,7,57
corner_mi3+_in,corner_mi3+_in,96,38,26
corner_mi3+_in,corner_mi3+_in,97,45,19
corner_mi3+_in,corner_mi3+_in,98,14,50
corner_mi3+_in,corner_mi3+_in,99,45,19
corner_mi3+_in,corner_mi3+_in,100,24,40
corner_mi3+_in,corner_mi3+_in,616,17,47
corner_mi3+_in,corner_mi3+_in,617,38,26
corner_mi3+_in,corner_mi3+_in,618,30,34
corner_mi3+_in,corner_mi3+_in,619,20,44
corner_mi3+_in,corner_mi3+_in,620,33,31
corner_mi3+_in,corner_mi3+_in,621,28,36
corner_mi3+_in,corner_mi3+_in,622,46,18
corner_mi3+_in,corner_mi3+_in,623,31,33
corner_mi3+_in,corner_mi3+_in,624,23,41
corner_mi3+_in,corner_mi3+_in,625,43,21
corner_mi3+_in,corner_mi3+_in,626,20,44
corner_mi3+_in,corner_mi3+_in,627,24,40
corner_mi3+_in,corner_mi3+_in,628,30,34
corner_mi3+_in,corner_mi3+_in,629,53,10
corner_mi3+_in,corner_mi3+_in,630,23,41
corner_mi3+_in,corner_mi3+_in,631,23,41
corner_mi3+_in,corner_mi3+_in,632,14,50
corner_mi3+_in,corner_mi3+_in,633,0,29
corner_mi3+_in,corner_mi3+_in,634,30,34
corner_mi3+_in,corner_mi3+_in,635,13,51
corner_mi3+_in,corner_mi3+_out,81,36,28
corner_mi3+_in,corner_mi3+_out,82,30,34
corner_mi3+_in,corner_mi3+_out,83,44,20
corner_mi3+_in,corner_mi3+_out,84,31,33
corner_mi3+_in,corner_mi3+_out,85,37,27
corner_mi3+_in,corner_mi3+_out,86,25,38
corner_mi3+_in,corner_mi3+_out,87,19,45
corner_mi3+_in,corner_mi3+_out,88,10,54
corner_mi3+_in,corner_mi3+_out,89,35,27
corner_mi3+_in,corner_mi3+_out,90,32,32
corner_mi3+_in,corner_mi3+_out,91,32,32
corner_mi3+_in,corner_mi3+_out,92,22,42
corner_mi3+_in,corner_mi3+_out,93,41,23
corner_mi3+_in,corner_mi3+_out,94,9,55
corner_mi3+_in,corner_mi3+_out,95,44,19
corner_mi3+_in,corner_mi3+_out,96,25,39
corner_mi3+_in,corner_mi3+_out,97,44,20
corner_mi3+_in,corner_mi3+_out,98,44,20
corner_mi3+_in,corner_mi3+_out,99,44,20
corner_mi3+_in,corner_mi3+_out,100,48,16
corner_mi3+_in,corner_mi3+_out,616,28,35
corner_mi3+_in,corner_mi3+_out,617,42,22
corner_mi3+_in,corner_mi3+_out,618,32,32
corner_mi3+_in,corner_mi3+_out,619,25,39
corner_mi3+_in,corner_mi3+_out,620,28,36
corner_mi3+_in,corner_mi3+_out,621,13,51
corner_mi3+_in,corner_mi3+_out,622,4,60
corner_mi3+_in,corner_mi3+_out,623,24,40
corner_mi3+_in,corner_mi3+_out,624,23,41
corner_mi3+_in,corner_mi3+_out,625,37,27
corner_mi3+_in,corner_mi3+_out,626,34,30
corner_mi3+_in,corner_mi3+_out,627,28,36
corner_mi3+_in,corner_mi3+_out,628,35,29
corner_mi3+_in,corner_mi3+_out,629,22,42
corner_mi3+_in,corner_mi3+_out,630,36,28
corner_mi3+_in,corner_mi3+_out,631,23,41
corner_mi3+_in,corner_mi3+_out,632,32,32
corner_mi3+_in,corner_mi3+_out,633,0,29
corner_mi3+_in,corner_mi3+_out,634,25,39
corner_mi3+_in,corner_mi3+_out,635,24,40
corner_mi3+_in,corner_mi3+x8,81,19,45
corner_mi3+_in,corner_mi3+x8,82,26,38
corner_mi3+_in,corner_mi3+x8,83,26,38
corner_mi3+_in,corner_mi3+x8,84,50,14
corner_mi3+_in,corner_mi3+x8,85,32,32
corner_mi3+_in,corner_mi3+x8,86,22,42
corner_mi3+_in,corner_mi3+x8,87,36,28
corner_mi3+_in,corner_mi3+x8,88,40,24
corner_mi3+_in,corner_mi3+x8,89,32,32
corner_mi3+_in,corner_mi3+x8,90,23,41
corner_mi3+_in,corner_mi3+x8,91,34,30
corner_mi3+_in,corner_mi3+x8,92,25,39
corner_mi3+_in,corner_mi3+x8,93,40,24
corner_mi3+_in,corner_mi3+x8,94,27,37
corner_mi3+_in,corner_mi3+x8,95,22,42
corner_mi3+_in,corner_mi3+x8,96,24,40
corner_mi3+_in,corner_mi3+x8,97,17,47
corner_mi3+_in,corner_mi3+x8,98,18,46
corner_mi3+_in,corner_mi3+x8,99,43,21
corner_mi3+_in,corner_mi3+x8,100,47,17
corner_mi3+_in,corner_mi3+x8,616,34,30
corner_mi3+_in,corner_mi3+x8,617,29,35
corner_mi3+_in,corner_mi3+x8,618,22,42
corner_mi3+_in,corner_mi3+x8,619,9,55
corner_mi3+_in,corner_mi3+x8,620,33,31
corner_mi3+_in,corner_mi3+x8,621,22,42
corner_mi3+_in,corner_mi3+x8,622,20,44
corner_mi3+_in,corner_mi3+x8,623,23,41
corner_mi3+_in,corner_mi3+x8,624,38,26
corner_mi3+_in,corner_mi3+x8,625,23,41
corner_mi3+_in,corner_mi3+x8,626,34,29
corner_mi3+_in,corner_mi3+x8,627,34,30
corner_mi3+_in,corner_mi3+x8,628,18,46
corner_mi3+_in,corner_mi3+x8,629,18,46
corner_mi3+_in,corner_mi3+x8,630,9,55
corner_mi3+_in,corner_mi3+x8,631,38,26
corner_mi3+_in,corner_mi3+x8,632,19,45
corner_mi3+_in,corner_mi3+x8,633,33,31
corner_mi3+_in,corner_mi3+x8,634,37,27
corner_mi3+_in,corner_mi3+x8,635,53,11
corner_mi3+_in,corner_mi3+x10,81,29,35
corner_mi3+_in,corner_mi3+x10,82,47,17
corner_mi3+_in,corner_mi3+x10,83,42,22
corner_mi3+_in,corner_mi3+x10,84,16,47
corner_mi3+_in,corner_mi3+x10,85,33,31
corner_mi3+_in,corner_mi3+x10,86,29,35
corner_mi3+_in,corner_mi3+x10,87,33,31
corner_mi3+_in,corner_mi3+x10,88,27,37
corner_mi3+_in,corner_mi3+x10,89,43,21
corner_mi3+_in,corner_mi3+x10,90,33,31
corner_mi3+_in,corner_mi3+x10,91,33,31
corner_mi3+_in,corner_mi3+x10,92,27,36
corner_mi3+_in,corner_mi3+x10,93,42,22
corner_mi3+_in,corner_mi3+x10,94,44,20
