black,white,srand_num,black_score,white_score
corner_mi3,corner_mi2+,98,53,11
corner_mi3,corner_mi2+,99,36,28
corner_mi3,corner_mi2+,100,21,43
corner_mi3,corner_mi2+,616,35,29
corner_mi3,corner_mi2+,617,23,41
corner_mi3,corner_mi2+,618,36,28
corner_mi3,corner_mi2+,619,16,48
corner_mi3,corner_mi2+,620,29,35
corner_mi3,corner_mi2+,621,13,51
corner_mi3,corner_mi2+,622,18,46
corner_mi3,corner_mi2+,623,30,34
corner_mi3,corner_mi2+,624,34,30
corner_mi3,corner_mi2+,625,24,40
corner_mi3,corner_mi2+,626,32,32
corner_mi3,corner_mi2+,627,35,29
corner_mi3,corner_mi2+,628,44,20
corner_mi3,corner_mi2+,629,23,41
corner_mi3,corner_mi2+,630,16,48
corner_mi3,corner_mi2+,631,26,38
corner_mi3,corner_mi2+,632,18,46
corner_mi3,corner_mi2+,633,0,29
corner_mi3,corner_mi2+,634,35,29
corner_mi3,corner_mi2+,635,40,24
corner_mi3,corner_mi3+,81,31,33
corner_mi3,corner_mi3+,82,6,58
corner_mi3,corner_mi3+,83,33,31
corner_mi3,corner_mi3+,84,24,40
corner_mi3,corner_mi3+,85,42,22
corner_mi3,corner_mi3+,86,26,38
corner_mi3,corner_mi3+,87,31,33
corner_mi3,corner_mi3+,88,26,38
corner_mi3,corner_mi3+,89,15,49
corner_mi3,corner_mi3+,90,57,6
corner_mi3,corner_mi3+,91,16,48
corner_mi3,corner_mi3+,92,28,36
corner_mi3,corner_mi3+,93,40,24
corner_mi3,corner_mi3+,94,42,22
corner_mi3,corner_mi3+,95,32,32
corner_mi3,corner_mi3+,96,46,18
corner_mi3,corner_mi3+,97,33,31
corner_mi3,corner_mi3+,98,52,12
corner_mi3,corner_mi3+,99,22,42
corner_mi3,corner_mi3+,100,23,41
corner_mi3,corner_mi3+,616,21,43
corner_mi3,corner_mi3+,617,23,41
corner_mi3,corner_mi3+,618,37,27
corner_mi3,corner_mi3+,619,47,17
corner_mi3,corner_mi3+,620,40,24
corner_mi3,corner_mi3+,621,24,40
corner_mi3,corner_mi3+,622,6,58
corner_mi3,corner_mi3+,623,23,41
corner_mi3,corner_mi3+,624,28,33
corner_mi3,corner_mi3+,625,44,20
corner_mi3,corner_mi3+,626,17,47
corner_mi3,corner_mi3+,627,47,17
corner_mi3,corner_mi3+,628,44,20
corner_mi3,corner_mi3+,629,16,48
corner_mi3,corner_mi3+,630,21,43
corner_mi3,corner_mi3+,631,33,31
corner_mi3,corner_mi3+,632,37,27
corner_mi3,corner_mi3+,633,28,36
corner_mi3,corner_mi3+,634,28,36
corner_mi3,corner_mi3+,635,43,21
corner_mi3,corner_mi3++,81,31,33
corner_mi3,corner_mi3++,82,6,58
corner_mi3,corner_mi3++,83,44,20
corner_mi3,corner_mi3++,84,12,52
corner_mi3,corner_mi3++,85,32,32
corner_mi3,corner_mi3++,86,46,18
corner_mi3,corner_mi3++,87,16,48
corner_mi3,corner_mi3++,88,32,32
corner_mi3,corner_mi3++,89,15,49
corner_mi3,corner_mi3++,90,21,43
corner_mi3,corner_mi3++,91,25,39
corner_mi3,corner_mi3++,92,28,36
corner_mi3,corner_mi3++,93,38,26
corner_mi3,corner_mi3++,94,33,31
corner_mi3,corner_mi3++,95,15,49
corner_mi3,corner_mi3++,96,19,45
corner_mi3,corner_mi3++,97,31,33
corner_mi3,corner_mi3++,98,40,24
corner_mi3,corner_mi3++,99,20,44
corner_mi3,corner_mi3++,100,20,44
corner_mi3,corner_mi3++,616,39,25
corner_mi3,corner_mi3++,617,36,28
corner_mi3,corner_mi3++,618,36,28
corner_mi3,corner_mi3++,619,38,26
corner_mi3,corner_mi3++,620,36,28
corner_mi3,corner_mi3++,621,44,20
corner_mi3,corner_mi3++,622,42,22
corner_mi3,corner_mi3++,623,23,41
corner_mi3,corner_mi3++,624,41,23
corner_mi3,corner_mi3++,625,22,42
corner_mi3,corner_mi3++,626,31,32
corner_mi3,corner_mi3++,627,44,20
corner_mi3,corner_mi3++,628,44,20
corner_mi3,corner_mi3++,629,36,28
corner_mi3,corner_mi3++,630,39,25
corner_mi3,corner_mi3++,631,47,17
corner_mi3,corner_mi3++,632,50,14
corner_mi3,corner_mi3++,633,28,36
corner_mi3,corner_mi3++,634,28,36
corner_mi3,corner_mi3++,635,44,20
corner_mi3,corner_mi3+++,81,27,37
corner_mi3,corner_mi3+++,82,32,32
corner_mi3,corner_mi3+++,83,26,38
corner_mi3,corner_mi3+++,84,28,36
corner_mi3,corner_mi3+++,85,41,23
corner_mi3,corner_mi3+++,86,41,23
corner_mi3,corner_mi3+++,87,31,33
corner_mi3,corner_mi3+++,88,34,30
corner_mi3,corner_mi3+++,89,15,49
corner_mi3,corner_mi3+++,90,21,43
corner_mi3,corner_mi3+++,91,47,17
corner_mi3,corner_mi3+++,92,40,24
corner_mi3,corner_mi3+++,93,40,24
corner_mi3,corner_mi3+++,94,38,26
corner_mi3,corner_mi3+++,95,32,32
corner_mi3,corner_mi3+++,96,44,20
corner_mi3,corner_mi3+++,97,42,22
corner_mi3,corner_mi3+++,98,49,15
corner_mi3,corner_mi3+++,99,43,21
corner_mi3,corner_mi3+++,100,34,30
corner_mi3,corner_mi3+++,616,39,25
corner_mi3,corner_mi3+++,617,19,45
corner_mi3,corner_mi3+++,618,39,25
corner_mi3,corner_mi3+++,619,24,40
corner_mi3,corner_mi3+++,620,49,15
corner_mi3,corner_mi3+++,621,29,35
corner_mi3,corner_mi3+++,622,13,51
corner_mi3,corner_mi3+++,623,23,41
corner_mi3,corner_mi3+++,624,43,21
corner_mi3,corner_mi3+++,625,40,24
corner_mi3,corner_mi3+++,626,19,45
corner_mi3,corner_mi3+++,627,34,30
corner_mi3,corner_mi3+++,628,42,22
corner_mi3,corner_mi3+++,629,21,43
corner_mi3,corner_mi3+++,630,43,21
corner_mi3,corner_mi3+++,631,19,45
corner_mi3,corner_mi3+++,632,21,43
corner_mi3,corner_mi3+++,633,0,29
corner_mi3,corner_mi3+++,634,17,47
corner_mi3,corner_mi3+++,635,39,25
corner_mi3,corner_mi3#,81,47,17
corner_mi3,corner_mi3#,82,34,30
corner_mi3,corner_mi3#,83,26,38
corner_mi3,corner_mi3#,84,20,44
corner_mi3,corner_mi3#,85,23,41
corner_mi3,corner_mi3#,86,38,26
corner_mi3,corner_mi3#,87,27,37
corner_mi3,corner_mi3#,88,15,49
corner_mi3,corner_mi3#,89,36,28
corner_mi3,corner_mi3#,90,21,43
corner_mi3,corner_mi3#,91,34,30
corner_mi3,corner_mi3#,92,40,24
corner_mi3,corner_mi3#,93,39,25
corner_mi3,corner_mi3#,94,27,37
corner_mi3,corner_mi3#,95,33,31
corner_mi3,corner_mi3#,96,47,17
corner_mi3,corner_mi3#,97,46,18
corner_mi3,corner_mi3#,98,45,19
corner_mi3,corner_mi3#,99,30,34
corner_mi3,corner_mi3#,100,22,42
corner_mi3,corner_mi3#,616,39,25
corner_mi3,corner_mi3#,617,22,42
corner_mi3,corner_mi3#,618,37,27
corner_mi3,corner_mi3#,619,38,26
corner_mi3,corner_mi3#,620,40,24
corner_mi3,corner_mi3#,621,29,35
corner_mi3,corner_mi3#,622,13,51
corner_mi3,corner_mi3#,623,23,41
corner_mi3,corner_mi3#,624,39,25
corner_mi3,corner_mi3#,625,42,22
corner_mi3,corner_mi3#,626,19,45
corner_mi3,corner_mi3#,627,34,30
corner_mi3,corner_mi3#,628,37,26
corner_mi3,corner_mi3#,629,44,20
corner_mi3,corner_mi3#,630,18,46
corner_mi3,corner_mi3#,631,40,24
corner_mi3,corner_mi3#,632,21,43
corner_mi3,corner_mi3#,633,0,29
corner_mi3,corner_mi3#,634,28,36
corner_mi3,corner_mi3#,635,37,27
corner_mi3,corner_mi3#+,81,31,33
corner_mi3,corner_mi3#+,82,15,49
corner_mi3,corner_mi3#+,83,21,43
corner_mi3,corner_mi3#+,84,28,36
corner_mi3,corner_mi3#+,85,41,23
corner_mi3,corner_mi3#+,86,41,23
corner_mi3,corner_mi3#+,87,31,33
corner_mi3,corner_mi3#+,88,15,49
corner_mi3,corner_mi3#+,89,17,47
corner_mi3,corner_mi3#+,90,21,43
corner_mi3,corner_mi3#+,91,13,51
corner_mi3,corner_mi3#+,92,52,12
corner_mi3,corner_mi3#+,93,39,25
corner_mi3,corner_mi3#+,94,23,41
corner_mi3,corner_mi3#+,95,41,23
corner_mi3,corner_mi3#+,96,38,26
corner_mi3,corner_mi3#+,97,26,38
corner_mi3,corner_mi3#+,98,50,14
corner_mi3,corner_mi3#+,99,36,28
corner_mi3,corner_mi3#+,100,23,41
corner_mi3,corner_mi3#+,616,28,36
corner_mi3,corner_mi3#+,617,40,24
corner_mi3,corner_mi3#+,618,41,23
corner_mi3,corner_mi3#+,619,38,26
corner_mi3,corner_mi3#+,620,35,29
corner_mi3,corner_mi3#+,621,30,34
corner_mi3,corner_mi3#+,622,33,31
corner_mi3,corner_mi3#+,623,34,29
corner_mi3,corner_mi3#+,624,41,23
corner_mi3,corner_mi3#+,625,22,42
corner_mi3,corner_mi3#+,626,31,33
corner_mi3,corner_mi3#+,627,39,25
corner_mi3,corner_mi3#+,628,50,14
corner_mi3,corner_mi3#+,629,17,47
corner_mi3,corner_mi3#+,630,43,21
corner_mi3,corner_mi3#+,631,22,42
corner_mi3,corner_mi3#+,632,34,30
corner_mi3,corner_mi3#+,633,40,24
corner_mi3,corner_mi3#+,634,28,36
corner_mi3,corner_mi3#+,635,43,21
corner_mi3,corner_mi3-,81,36,28
corner_mi3,corner_mi3-,82,25,39
corner_mi3,corner_mi3-,83,27,37
corner_mi3,corner_mi3-,84,47,17
corner_mi3,corner_mi3-,85,37,27
corner_mi3,corner_mi3-,86,49,15
corner_mi3,corner_mi3-,87,31,33
corner_mi3,corner_mi3-,88,30,34
corner_mi3,corner_mi3-,89,16,48
corner_mi3,corner_mi3-,90,29,35
corner_mi3,corner_mi3-,91,26,38
corner_mi3,corner_mi3-,92,30,34
corner_mi3,corner_mi3-,93,52,12
corner_mi3,corner_mi3-,94,27,37
corner_mi3,corner_mi3-,95,32,32
corner_mi3,corner_mi3-,96,39,25
corner_mi3,corner_mi3-,97,46,18
corner_mi3,corner_mi3-,98,37,27
corner_mi3,corner_mi3-,99,18,46
corner_mi3,corner_mi3-,100,20,44
corner_mi3,corner_mi3-,616,29,35
corner_mi3,corner_mi3-,617,40,24
corner_mi3,corner_mi3-,618,18,46
corner_mi3,corner_mi3-,619,47,17
corner_mi3,corner_mi3-,620,36,28
corner_mi3,corner_mi3-,621,44,20
corner_mi3,corner_mi3-,622,37,27
corner_mi3,corner_mi3-,623,37,27
corner_mi3,corner_mi3-,624,21,43
corner_mi3,corner_mi3-,625,45,19
corner_mi3,corner_mi3-,626,37,27
corner_mi3,corner_mi3-,627,10,54
corner_mi3,corner_mi3-,628,20,44
corner_mi3,corner_mi3-,629,30,34
corner_mi3,corner_mi3-,630,33,31
corner_mi3,corner_mi3-,631,21,43
corner_mi3,corner_mi3-,632,36,28
corner_mi3,corner_mi3-,633,0,29
corner_mi3,corner_mi3-,634,28,36
corner_mi3,corner_mi3-,635,16,48
corner_mi3,corner_mi3+5,81,43,21
corner_mi3,corner_mi3+5,82,34,30
corner_mi3,corner_mi3+5,83,39,25
corner_mi3,corner_mi3+5,84,49,15
corner_mi3,corner_mi3+5,85,26,38
corner_mi3,corner_mi3+5,86,46,18
corner_mi3,corner_mi3+5,87,16,48
corner_mi3,corner_mi3+5,88,15,49
corner_mi3,corner_mi3+5,89,17,47
corner_mi3,corner_mi3+5,90,56,7
corner_mi3,corner_mi3+5,91,16,48
corner_mi3,corner_mi3+5,92,51,13
corner_mi3,corner_mi3+5,93,47,16
corner_mi3,corner_mi3+5,94,40,24
corner_mi3,corner_mi3+5,95,40,24
corner_mi3,corner_mi3+5,96,19,45
corner_mi3,corner_mi3+5,97,31,33
corner_mi3,corner_mi3+5,98,40,24
corner_mi3,corner_mi3+5,99,21,43
corner_mi3,corner_mi3+5,100,27,37
corner_mi3,corner_mi3+5,616,14,50
corner_mi3,corner_mi3+5,617,47,17
corner_mi3,corner_mi3+5,618,36,28
corner_mi3,corner_mi3+5,619,23,41
corner_mi3,corner_mi3+5,620,40,24
corner_mi3,corner_mi3+5,621,30,34
corner_mi3,corner_mi3+5,622,30,34
corner_mi3,corner_mi3+5,623,24,40
corner_mi3,corner_mi3+5,624,40,24
corner_mi3,corner_mi3+5,625,15,49
corner_mi3,corner_mi3+5,626,14,50
corner_mi3,corner_mi3+5,627,44,20
corner_mi3,corner_mi3+5,628,38,26
corner_mi3,corner_mi3+5,629,36,28
corner_mi3,corner_mi3+5,630,47,17
corner_mi3,corner_mi3+5,631,27,37
corner_mi3,corner_mi3+5,632,20,44
corner_mi3,corner_mi3+5,633,0,29
corner_mi3,corner_mi3+5,634,28,36
corner_mi3,corner_mi3+5,635,43,21
corner_mi3,corner_mi3+3,81,31,33
corner_mi3,corner_mi3+3,82,20,44
corner_mi3,corner_mi3+3,83,33,31
corner_mi3,corner_mi3+3,84,33,31
corner_mi3,corner_mi3+3,85,23,41
corner_mi3,corner_mi3+3,86,45,19
corner_mi3,corner_mi3+3,87,31,33
corner_mi3,corner_mi3+3,88,15,49
corner_mi3,corner_mi3+3,89,15,49
corner_mi3,corner_mi3+3,90,21,43
corner_mi3,corner_mi3+3,91,16,48
corner_mi3,corner_mi3+3,92,48,16
corner_mi3,corner_mi3+3,93,39,25
corner_mi3,corner_mi3+3,94,23,41
corner_mi3,corner_mi3+3,95,38,26
corner_mi3,corner_mi3+3,96,38,26
corner_mi3,corner_mi3+3,97,24,40
corner_mi3,corner_mi3+3,98,30,34
corner_mi3,corner_mi3+3,99,20,44
corner_mi3,corner_mi3+3,100,23,41
corner_mi3,corner_mi3+3,616,28,36
corner_mi3,corner_mi3+3,617,57,7
corner_mi3,corner_mi3+3,618,36,28
corner_mi3,corner_mi3+3,619,38,26
corner_mi3,corner_mi3+3,620,36,28
corner_mi3,corner_mi3+3,621,44,20
corner_mi3,corner_mi3+3,622,33,31
corner_mi3,corner_mi3+3,623,24,40
corner_mi3,corner_mi3+3,624,14,50
corner_mi3,corner_mi3+3,625,46,18
corner_mi3,corner_mi3+3,626,38,26
corner_mi3,corner_mi3+3,627,44,20
corner_mi3,corner_mi3+3,628,35,29
corner_mi3,corner_mi3+3,629,21,43
corner_mi3,corner_mi3+3,630,43,21
corner_mi3,corner_mi3+3,631,10,54
corner_mi3,corner_mi3+3,632,37,27
corner_mi3,corner_mi3+3,633,28,36
corner_mi3,corner_mi3+3,634,28,36
corner_mi3,corner_mi3+3,635,43,21
corner_mi2+,corner_mi3,81,37,27
corner_mi2+,corner_mi3,82,25,39
corner_mi2+,corner_mi3,83,41,23
corner_mi2+,corner_mi3,84,15,49
corner_mi2+,corner_mi3,85,41,23
corner_mi2+,corner_mi3,86,16,48
corner_mi2+,corner_mi3,87,47,17
corner_mi2+,corner_mi3,88,35,29
corner_mi2+,corner_mi3,89,33,31
corner_mi2+,corner_mi3,90,28,36
corner_mi2+,corner_mi3,91,32,32
corner_mi2+,corner_mi3,92,43,21
corner_mi2+,corner_mi3,93,22,42
corner_mi2+,corner_mi3,94,22,42
corner_mi2+,corner_mi3,95,33,31
corner_mi2+,corner_mi3,96,44,20
corner_mi2+,corner_mi3,97,25,39
corner_mi2+,corner_mi3,98,51,13
corner_mi2+,corner_mi3,99,31,33
corner_mi2+,corner_mi3,100,44,20
corner_mi2+,corner_mi3,616,29,35
corner_mi2+,corner_mi3,617,39,25
corner_mi2+,corner_mi3,618,17,47
corner_mi2+,corner_mi3,619,11,52
corner_mi2+,corner_mi3,620,36,28
corner_mi2+,corner_mi3,621,41,23
corner_mi2+,corner_mi3,622,33,31
corner_mi2+,corner_mi3,623,15,49
corner_mi2+,corner_mi3,624,49,15
corner_mi2+,corner_mi3,625,45,19
corner_mi2+,corner_mi3,626,47,17
corner_mi2+,corner_mi3,627,46,18
corner_mi2+,corner_mi3,628,42,22
corner_mi2+,corner_mi3,629,32,32
corner_mi2+,corner_mi3,630,54,10
corner_mi2+,corner_mi3,631,43,21
corner_mi2+,corner_mi3,632,38,26
corner_mi2+,corner_mi3,633,46,18
corner_mi2+,corner_mi3,634,33,31
corner_mi2+,corner_mi3,635,36,28
corner_mi2+,corner_mi2+,81,15,49
corner_mi2+,corner_mi2+,82,25,39
corner_mi2+,corner_mi2+,83,41,23
corner_mi2+,corner_mi2+,84,23,41
corner_mi2+,corner_mi2+,85,47,17
corner_mi2+,corner_mi2+,86,34,30
corner_mi2+,corner_mi2+,87,47,17
corner_mi2+,corner_mi2+,88,44,20
corner_mi2+,corner_mi2+,89,29,34
corner_mi2+,corner_mi2+,90,28,36
corner_mi2+,corner_mi2+,91,32,32
corner_mi2+,corner_mi2+,92,31,33
corner_mi2+,corner_mi2+,93,19,45
corner_mi2+,corner_mi2+,94,23,41
corner_mi2+,corner_mi2+,95,22,42
corner_mi2+,corner_mi2+,96,21,43
corner_mi2+,corner_mi2+,97,31,33
corner_mi2+,corner_mi2+,98,45,19
corner_mi2+,corner_mi2+,99,35,29
corner_mi2+,corner_mi2+,100,47,17
corner_mi2+,corner_mi2+,616,50,14
corner_mi2+,corner_mi2+,617,42,22
corner_mi2+,corner_mi2+,618,31,33
corner_mi2+,corner_mi2+,619,41,23
corner_mi2+,corner_mi2+,620,19,45
corner_mi2+,corner_mi2+,621,39,25
corner_mi2+,corner_mi2+,622,18,46
corner_mi2+,corner_mi2+,623,46,18
corner_mi2+,corner_mi2+,624,33,31
corner_mi2+,corner_mi2+,625,53,11
corner_mi2+,corner_mi2+,626,14,50
corner_mi2+,corner_mi2+,627,10,54
corner_mi2+,corner_mi2+,628,37,27
corner_mi2+,corner_mi2+,629,10,54
corner_mi2+,corner_mi2+,630,26,38
corner_mi2+,corner_mi2+,631,28,35
corner_mi2+,corner_mi2+,632,44,20
corner_mi2+,corner_mi2+,633,54,10
corner_mi2+,corner_mi2+,634,39,25
corner_mi2+,corner_mi2+,635,20,44
corner_mi2+,corner_mi3+,81,14,50
corner_mi2+,corner_mi3+,82,25,39
corner_mi2+,corner_mi3+,83,37,27
corner_mi2+,corner_mi3+,84,39,25
corner_mi2+,corner_mi3+,85,47,17
corner_mi2+,corner_mi3+,86,26,38
corner_mi2+,corner_mi3+,87,52,12
corner_mi2+,corner_mi3+,88,37,27
corner_mi2+,corner_mi3+,89,43,21
corner_mi2+,corner_mi3+,90,41,23
corner_mi2+,corner_mi3+,91,23,41
corner_mi2+,corner_mi3+,92,24,40
corner_mi2+,corner_mi3+,93,29,34
corner_mi2+,corner_mi3+,94,23,41
corner_mi2+,corner_mi3+,95,27,37
corner_mi2+,corner_mi3+,96,44,20
corner_mi2+,corner_mi3+,97,57,7
corner_mi2+,corner_mi3+,98,32,32
corner_mi2+,corner_mi3+,99,37,27
corner_mi2+,corner_mi3+,100,21,43
corner_mi2+,corner_mi3+,616,35,29
corner_mi2+,corner_mi3+,617,20,44
corner_mi2+,corner_mi3+,618,9,55
corner_mi2+,corner_mi3+,619,47,16
corner_mi2+,corner_mi3+,620,40,24
corner_mi2+,corner_mi3+,621,48,16
corner_mi2+,corner_mi3+,622,30,34
corner_mi2+,corner_mi3+,623,43,21
corner_mi2+,corner_mi3+,624,22,42
corner_mi2+,corner_mi3+,625,52,12
corner_mi2+,corner_mi3+,626,29,35
corner_mi2+,corner_mi3+,627,10,54
corner_mi2+,corner_mi3+,628,37,27
corner_mi2+,corner_mi3+,629,10,54
corner_mi2+,corner_mi3+,630,16,48
corner_mi2+,corner_mi3+,631,24,40
corner_mi2+,corner_mi3+,632,44,20
corner_mi2+,corner_mi3+,633,35,29
corner_mi2+,corner_mi3+,634,47,17
corner_mi2+,corner_mi3+,635,24,40
corner_mi2+,corner_mi3++,81,10,53
corner_mi2+,corner_mi3++,82,14,49
corner_mi2+,corner_mi3++,83,26,38
corner_mi2+,corner_mi3++,84,27,37
corner_mi2+,corner_mi3++,85,30,34
corner_mi2+,corner_mi3++,86,30,34
corner_mi2+,corner_mi3++,87,52,12
corner_mi2+,corner_mi3++,88,42,22
corner_mi2+,corner_mi3++,89,6,58
corner_mi2+,corner_mi3++,90,28,36
corner_mi2+,corner_mi3++,91,16,48
corner_mi2+,corner_mi3++,92,22,42
corner_mi2+,corner_mi3++,93,48,16
corner_mi2+,corner_mi3++,94,33,31
corner_mi2+,corner_mi3++,95,19,45
corner_mi2+,corner_mi3++,96,26,38
corner_mi2+,corner_mi3++,97,41,23
corner_mi2+,corner_mi3++,98,36,28
corner_mi2+,corner_mi3++,99,26,38
corner_mi2+,corner_mi3++,100,25,39
corner_mi2+,corner_mi3++,616,35,29
corner_mi2+,corner_mi3++,617,42,22
corner_mi2+,corner_mi3++,618,40,24
corner_mi2+,corner_mi3++,619,41,23
corner_mi2+,corner_mi3++,620,36,28
corner_mi2+,corner_mi3++,621,41,23
corner_mi2+,corner_mi3++,622,33,31
corner_mi2+,corner_mi3++,623,18,46
corner_mi2+,corner_mi3++,624,21,43
corner_mi2+,corner_mi3++,625,36,28
corner_mi2+,corner_mi3++,626,31,32
corner_mi2+,corner_mi3++,627,24,40
corner_mi2+,corner_mi3++,628,15,49
corner_mi2+,corner_mi3++,629,47,17
corner_mi2+,corner_mi3++,630,27,37
corner_mi2+,corner_mi3++,631,24,40
corner_mi2+,corner_mi3++,632,15,49
corner_mi2+,corner_mi3++,633,35,29
corner_mi2+,corner_mi3++,634,28,36
corner_mi2+,corner_mi3++,635,20,44
corner_mi2+,corner_mi3+++,81,38,26
corner_mi2+,corner_mi3+++,82,41,23
corner_mi2+,corner_mi3+++,83,25,39
corner_mi2+,corner_mi3+++,84,28,36
corner_mi2+,corner_mi3+++,85,22,42
corner_mi2+,corner_mi3+++,86,28,36
corner_mi2+,corner_mi3+++,87,47,17
corner_mi2+,corner_mi3+++,88,53,11
corner_mi2+,corner_mi3+++,89,24,39
corner_mi2+,corner_mi3+++,90,6,58
corner_mi2+,corner_mi3+++,91,20,44
corner_mi2+,corner_mi3+++,92,34,30
corner_mi2+,corner_mi3+++,93,36,28
corner_mi2+,corner_mi3+++,94,27,37
corner_mi2+,corner_mi3+++,95,47,17
corner_mi2+,corner_mi3+++,96,44,20
corner_mi2+,corner_mi3+++,97,26,37
corner_mi2+,corner_mi3+++,98,36,28
corner_mi2+,corner_mi3+++,99,34,30
corner_mi2+,corner_mi3+++,100,37,27
corner_mi2+,corner_mi3+++,616,35,28
corner_mi2+,corner_mi3+++,617,37,27
corner_mi2+,corner_mi3+++,618,10,54
corner_mi2+,corner_mi3+++,619,12,52
corner_mi2+,corner_mi3+++,620,36,28
corner_mi2+,corner_mi3+++,621,45,19
corner_mi2+,corner_mi3+++,622,6,58
corner_mi2+,corner_mi3+++,623,29,35
corner_mi2+,corner_mi3+++,624,33,31
corner_mi2+,corner_mi3+++,625,45,19
corner_mi2+,corner_mi3+++,626,42,22
corner_mi2+,corner_mi3+++,627,47,17
corner_mi2+,corner_mi3+++,628,25,39
corner_mi2+,corner_mi3+++,629,15,49
corner_mi2+,corner_mi3+++,630,20,44
corner_mi2+,corner_mi3+++,631,51,13
corner_mi2+,corner_mi3+++,632,29,35
corner_mi2+,corner_mi3+++,633,26,38
corner_mi2+,corner_mi3+++,634,33,31
corner_mi2+,corner_mi3+++,635,24,40
corner_mi2+,corner_mi3#,81,37,27
corner_mi2+,corner_mi3#,82,9,54
corner_mi2+,corner_mi3#,83,26,38
corner_mi2+,corner_mi3#,84,34,30
corner_mi2+,corner_mi3#,85,21,43
corner_mi2+,corner_mi3#,86,25,39
corner_mi2+,corner_mi3#,87,52,12
corner_mi2+,corner_mi3#,88,53,11
corner_mi2+,corner_mi3#,89,27,37
corner_mi2+,corner_mi3#,90,28,36
corner_mi2+,corner_mi3#,91,33,29
corner_mi2+,corner_mi3#,92,34,30
corner_mi2+,corner_mi3#,93,22,42
corner_mi2+,corner_mi3#,94,23,41
corner_mi2+,corner_mi3#,95,33,31
corner_mi2+,corner_mi3#,96,44,20
corner_mi2+,corner_mi3#,97,23,40
corner_mi2+,corner_mi3#,98,50,14
corner_mi2+,corner_mi3#,99,38,26
corner_mi2+,corner_mi3#,100,15,49
corner_mi2+,corner_mi3#,616,35,29
corner_mi2+,corner_mi3#,617,45,19
corner_mi2+,corner_mi3#,618,10,54
corner_mi2+,corner_mi3#,619,33,31
corner_mi2+,corner_mi3#,620,40,24
corner_mi2+,corner_mi3#,621,40,24
corner_mi2+,corner_mi3#,622,34,30
corner_mi2+,corner_mi3#,623,35,29
corner_mi2+,corner_mi3#,624,25,39
corner_mi2+,corner_mi3#,625,40,24
corner_mi2+,corner_mi3#,626,36,28
corner_mi2+,corner_mi3#,627,47,17
corner_mi2+,corner_mi3#,628,19,44
corner_mi2+,corner_mi3#,629,56,8
corner_mi2+,corner_mi3#,630,37,27
corner_mi2+,corner_mi3#,631,24,40
corner_mi2+,corner_mi3#,632,29,35
corner_mi2+,corner_mi3#,633,41,23
corner_mi2+,corner_mi3#,634,14,50
corner_mi2+,corner_mi3#,635,16,48
corner_mi2+,corner_mi3#+,81,38,26
corner_mi2+,corner_mi3#+,82,21,43
corner_mi2+,corner_mi3#+,83,25,39
corner_mi2+,corner_mi3#+,84,42,22
corner_mi2+,corner_mi3#+,85,28,36
corner_mi2+,corner_mi3#+,86,42,22
corner_mi2+,corner_mi3#+,87,35,29
